Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
38510,3.45292611,-76.52789,VALE+
49661,4.6430269,-74.1016565,REVAL
55730,2.8924848,-75.2541880,REVAL
63273,10.4129921,-73.5895481,REVAL
72695,4.5732845,-74.2378777,VALE+
76225,3.4652285,-76.5286742,VALE+
77951,7.1298324,-73.1233972,REVAL
24741,6.22861738,-75.56198703,VALE+
30561,6.3360820,-75.5589201,VALE+
39674,4.5466746,-75.6661305,VALE+
53696,6.23658,-75.569909,VALE+
73405,4.6130515,-74.1154836,VALE+
76610,8.9447951,-75.4365102,REVAL
77617,10.9461601,-74.7689831,REVAL
24509,5.4094589,-73.2955166,REVAL
28553,7.09020486,-73.11170359,REVAL
32589,1.290551666,-75.50761222,REVAL
39153,4.4462197,-75.1710591,REVAL
48449,10.4374977,-75.5213602,REVAL
57480,4.6098947,-72.9386112,REVAL
59680,8.55714111,-74.267159722,REVAL
70509,1.2042535,-77.2589831,VALE+
71130,7.9422942,-72.5175124,REVAL
72463,5.3229639,-73.4905791,VALE+
75945,6.2520213,-75.5660040,VALE+
78574,10.4825106,-73.2622030,REVAL
19558,1.1976061,-75.7054665,REVAL
39038,5.6250525,-72.4227168,REVAL
55316,6.2385250,-75.5542089,VALE+
67363,4.8533268,-74.0496820,VALE+
75510,6.1895033,-75.5943958,VALE+
77425,4.1520239,-73.6577222,REVAL
23376,5.7392546,-72.9157287,REVAL
48862,2.4873352,-76.5602847,VALE+
54160,4.166935833,-76.385766944,VALE+
60061,5.5329782,-73.3641139,REVAL
68155,9.7034281,-73.2807342,REVAL
75061,10.4572349,-73.2639785,REVAL
77044,4.1520239,-73.6577222,REVAL
29677,4.7217608,-74.22919027,VALE+
38312,4.4430217,-75.2349371,REVAL
49453,4.6358860,-74.1708952,VALE+
60129,3.4225330,-76.5440045,VALE+
75568,2.0642433,-75.7901567,REVAL
76679,4.7866682,-75.6688847,VALE+
27266,7.3794268,-72.6470421,REVAL
29460,4.71715616,-74.11541474,VALE+
37907,6.32335750,-75.559710,VALE+
40869,4.3346694,-74.364613,VALE+
54890,7.8845727,-72.5051633,REVAL
59553,7.1209392,-72.5013550,REVAL
63027,10.6103145,-74.2677616,REVAL
70523,7.1155299,-73.1390793,REVAL
71204,4.6305811,-74.4622623,VALE+
73719,7.0264697,-74.6932047,VALE+
76867,6.2903372,-75.5921987,VALE+
16461,4.91818473,-74.02328864,VALE+
31084,4.4389235,-75.1886803,REVAL
51483,6.1562462,-75.7874250,VALE+
60652,10.494762,-75.123706,REVAL
71769,3.5104588,-76.3013166,VALE+
76326,4.5687364,-74.2399217,VALE+
18575,0.4228441,-76.9053069,REVAL
42175,1.6113559,-75.6030518,REVAL
53155,4.679938,-74.149391,VALE+
59979,8.742206,-75.895991,REVAL
67219,3.14244248,-74.2116856,REVAL
74076,10.4303033,-75.5368515,REVAL
77013,0.862865,-77.72738,VALE+
24849,7.0906705,-73.1371316,REVAL
35951,6.3062127,-75.5534583,VALE+
39706,11.5496675,-72.9094641,REVAL
57813,6.204838,-73.748880,REVAL
73494,4.7339243,-74.2589019,VALE+
76592,4.2081540,-75.7887406,VALE+
77717,6.1755166,-75.3337048,VALE+
24503,7.9133597,-72.4997097,REVAL
28471,4.55821379,-74.09839356,VALE+
36855,6.4913044,-74.4009980,VALE+
40643,7.9187009,-72.5262776,REVAL
51065,6.461178,-75.5566156,VALE+
58849,7.9629359,-74.0531795,REVAL
62875,10.4050686,-75.4568093,REVAL
70513,1.6726903,-78.141849,VALE+
71220,1.0884835,-77.6197627,VALE+
72537,4.6159447,-74.1447758,VALE+
76816,4.1317058,-73.5490511,REVAL
78597,10.9794002,-74.7813686,REVAL
22471,10.4672860,-73.2438267,REVAL
49557,10.4267156,-73.2539643,REVAL
60560,4.8526121,-74.2653097,VALE+
68581,4.640608,-74.074317,VALE+
75519,10.3848950,-73.1783742,REVAL
36369,10.4419,-73.244039,REVAL
48863,2.113370,-76.985977,VALE+
54519,3.6967901,-73.6990342,REVAL
63285,9.8000199,-74.3912643,REVAL
69394,3.9842287,-73.7691227,REVAL
76160,2.7795130,-75.2589041,REVAL
77204,5.8831897,-71.8935626,REVAL
30745,5.6088775,-75.1775770,VALE+
39498,2.7713388,-77.665154,VALE+
49244,4.6933047222,-74.118380,VALE+
71799,6.2801203,-75.6111951,VALE+
76509,6.1793704,-67.4993284,REVAL
76737,2.9471292,-75.2852844,REVAL
19715,9.2283740,-75.8147995,REVAL
27411,6.2539050,-75.5738867,VALE+
32576,10.933188,-74.798987,REVAL
38002,9.7380104,-75.5241561,REVAL
41883,4.1568944,-73.6534836,REVAL
54888,1.6719739,-78.1406007,VALE+
59696,4.8136565,-74.2204449,VALE+
64288,1.09084,-77.62091,VALE+
71016,4.5833113,-74.2050156,VALE+
72267,3.2318084,-76.4199336,VALE+
75035,7.6640387,-76.6737352,VALE+
76998,6.2423189,-75.5923761,VALE+
18759,1.400798,-77.383899,VALE+
37702,6.2414566,-75.5542782,VALE+
53862,5.5497668,-73.3639936,REVAL
66380,10.965789794,-74.8192520138,REVAL
75444,7.9095405,-72.4911741,REVAL
76420,4.2967901,-74.4562686,VALE+
