Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
81763,1.6827235,-75.2858050,REVAL
81789,5.5508819,-73.3460907,REVAL
81996,7.1161099,-73.1211053,REVAL
81913,1.7667644,-78.1839996,VALE+
81991,4.6173437,-74.2074819,VALE+
82085,4.3354604,-74.3665741,VALE+
82016,2.4571798,-76.5896888,VALE+
82024,5.9782466,-74.5937515,VALE+
82022,5.0201139,-75.6228534,VALE+
81997,3.3839794,-76.5599891,VALE+
82087,6.1784106,-73.5898960,REVAL
82084,1.6102341,-75.6111559,REVAL
82083,7.9107230,-72.4719680,REVAL
82097,4.6998265,-74.1182948,VALE+
82117,5.3085388,-73.8135066,VALE+
82108,4.3466967,-74.3659733,VALE+
82101,5.3365197,-74.3036323,VALE+
82162,7.5845091,-75.4000835,REVAL
82158,2.3898696,-75.8906214,REVAL
81750,7.0288541,-71.4253408,REVAL
81788,5.4606882,-75.6491655,VALE+
82008,6.8205600,-73.0798217,REVAL
81889,5.1319067,-75.8127083,VALE+
81925,4.9639117,-74.4347500,VALE+
82005,5.0016728,-74.3420880,VALE+
82019,2.6265962,-76.4666415,VALE+
82015,2.4446509,-76.6267233,VALE+
81993,4.7503674,-74.0614371,VALE+
82011,5.0668567,-75.5110233,VALE+
82012,5.0668572,-75.5265394,VALE+
82088,7.8052517,-72.5179667,REVAL
82092,8.1682250,-76.0654733,REVAL
82106,8.1079917,-72.5829883,REVAL
82098,3.3891565,-76.5573719,VALE+
82113,3.5475580,-76.3121340,VALE+
82100,3.4651417,-76.4822567,VALE+
82112,4.6991333,-74.2226467,VALE+
82102,4.7556091,-75.9206903,VALE+
82161,1.8518433,-76.0474645,REVAL
82156,3.8463663,-76.2960857,VALE+
81286,8.7597857,-75.8798001,VALE+
81760,6.4854920,-75.3944639,VALE+
82014,7.3757916,-72.6433259,REVAL
82000,9.3971312,-75.6821372,REVAL
82007,4.9262007,-75.0668278,REVAL
82023,5.5180424,-73.3652152,REVAL
82006,4.6949253,-73.5200274,VALE+
81992,4.7511684,-74.0853898,VALE+
82004,4.7171506,-73.9680298,VALE+
81990,4.5327567,-75.6763367,VALE+
81994,4.6989343,-74.1169166,VALE+
82089,9.2916708,-75.4094793,REVAL
82093,5.5341000,-73.3638007,REVAL
82094,7.8318584,-72.4666880,REVAL
82107,4.3293450,-74.3845450,VALE+
82099,3.3864417,-76.5544450,VALE+
82103,7.8970562,-76.6371614,VALE+
82114,4.7930467,-75.6766471,VALE+
82159,8.2351788,-73.3546827,VALE+
82164,7.8237513,-72.4783142,REVAL
81770,1.7670172,-78.1835434,VALE+
81956,2.4743492,-76.5559061,VALE+
82010,8.5349992,-74.6300924,REVAL
81927,4.4062014,-76.1480251,VALE+
82020,5.5045874,-73.8535346,REVAL
82021,10.9208167,-74.8151133,REVAL
82009,4.7494833,-74.2598817,VALE+
81995,4.3382593,-76.1839150,VALE+
82003,5.3497562,-73.9010503,VALE+
81999,7.8824424,-76.6316392,VALE+
82002,3.8952658,-76.3118794,VALE+
82086,2.1985014,-75.6310928,REVAL
82091,6.4674404,-73.2641668,VALE+
82095,7.8377664,-72.4749413,REVAL
82104,8.3271695,-76.7433802,VALE+
82115,2.6378412,-76.5267030,VALE+
82118,6.1568925,-75.6060611,VALE+
82110,5.0621500,-75.5106483,VALE+
82160,8.2506115,-73.3445845,VALE+
82157,7.5789133,-75.3491933,VALE+
