Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
30689,5.199135,-74.898184 ,REVAL
33474,2.9299304,-75.2863144,REVAL
34305,3.7231096,-75.4857870,REVAL
35771,5.1335348,-72.1966108,REVAL
55041,3.6910193,-73.6952096,REVAL
61794,6.50906991,-75.804656,VALE+
71624,8.238858,-73.353384,REVAL
75463,5.3270129,-73.7062381,VALE+
78399,4.147089,-73.616791,REVAL
79136,7.0108018,-71.7850013,REVAL
32958,5.51180067,-73.94163028,REVAL
43421,6.2519963,-75.5466282,VALE+
47166,4.5992022,-74.0942199,VALE+
58581,4.7100767,-74.1022389,VALE+
59809,6.337705,-75.561181,VALE+
67145,3.4703277,-76.4953905,VALE+
74001,4.6982940,-74.1197350,VALE+
76182,4.5347441,-74.142214,VALE+
77924,6.093098,-75.631472,VALE+
79381,4.8366584,-75.6799344,VALE+
29502,6.37204364,-75.4466471,VALE+
49060,1.6639998,-77.0595131,VALE+
63562,4.143526,-73.612191,REVAL
75471,3.6228381,-75.0966793,REVAL
76445,10.4120762,-75.5136059,REVAL
78424,6.696481,-73.511044,REVAL
78596,10.9626879,-74.7957162,REVAL
79642,6.1426782,-75.1851716,VALE+
22176,9.8991033,-74.8592617,REVAL
36084,4.580289,-74.443441,VALE+
42473,9.0059852,-74.91937,REVAL
51454,6.2824,-75.5905599,VALE+
57809,6.97672244,-73.548501,REVAL
68530,1.3702479,-77.1599925,VALE+
72234,6.0595393,-75.5037171,VALE+
75770,5.0286675,-73.9964245,VALE+
78888,-3.7820410,-70.3659892,REVAL
14835,6.18517452,-75.59462734,VALE+
31685,10.4319706,-75.5262002,REVAL
33477,1.850278,-76.048369,REVAL
34368,6.4681760,-73.2627900,REVAL
40037,4.3568311,-76.3536461,VALE+
55074,5.55200346,-73.35030838,REVAL
63041,4.6988641,-74.1169018,VALE+
72835,10.3665600,-75.0909683,REVAL
76243,4.0818805,-76.1984207,VALE+
78374,7.977392,-75.203003,REVAL
80371,4.4415037,-75.1772190,REVAL
36435,6.3346502,-75.56327,VALE+
45670,0.83307,-77.63909,VALE+
51722,7.8915791,-72.5438415,REVAL
58670,10.4875503,-74.7941539,REVAL
62298,5.57095887,-73.33508098,REVAL
68828,3.562289,-73.713464,REVAL
75189,1.2015532,-77.2673580,VALE+
76992,5.0177032,-73.9988107,VALE+
78117,10.45056623,-73.24078846,REVAL
79994,3.4227637,-76.5441479,VALE+
39467,6.3402329,-75.7326591,VALE+
50267,9.292047,-75.408946,REVAL
69430,4.6023154,-74.1947115,VALE+
75595,4.8144021,-75.6907539,VALE+
76649,1.2026617,-76.9176100,VALE+
78548,2.9352576,-75.2690297,REVAL
79504,10.9815281,-74.8296554,REVAL
79666,4.0633986,-73.6727837,REVAL
25686,6.2248848,-75.5961775,VALE+
36250,1.50467,-77.135617,VALE+
43647,6.3027348,-75.5527751,VALE+
51627,5.327970027,-72.3991394041,REVAL
63099,7.0827361,-73.1738893,REVAL
68564,2.778486,-75.258350,REVAL
72278,5.672359,-76.643206,VALE+
77695,1.907503,-75.160782,REVAL
19075,1.222367,-77.280647,VALE+
32103,4.131447,-73.5630663,REVAL
33475,2.927582,-75.287344,REVAL
34510,4.6114664,-72.9300544,REVAL
41630,5.988196,-74.588408,VALE+
59135,5.145141,-73.68708,VALE+
66951,4.7348183,-74.08840555,VALE+
72846,3.1744706,-76.2606698,VALE+
76319,5.0689015,-73.8765213,VALE+
79163,6.3079397,-75.5832793,VALE+
39141,6.2300094,-72.6896950,REVAL
45591,6.1704002,-75.3348501,VALE+
53818,4.2619464,-73.5649628,REVAL
59671,7.6671324,-76.6782104,VALE+
62416,3.9799555,-74.9923791,REVAL
71406,4.4379252,-75.1790099,REVAL
76009,4.4489731,-75.1455727,REVAL
77003,4.618984,-74.203664,VALE+
78090,8.757150,-75.900472,REVAL
11093,4.459427,-74.634549,VALE+
41566,7.0704552,-73.8489007,REVAL
59729,3.5277327,-76.3036287,VALE+
74410,5.0441165,-75.5220947,VALE+
75576,4.7928975,-75.676564,VALE+
76650,8.8587146,-73.8161548,REVAL
78470,1.6751859,-77.3308429,VALE+
79528,4.7154467,-74.1080567,VALE+
28066,4.62480989,-74.19776674,VALE+
36355,5.8992561,-74.7335239,VALE+
48509,10.2527392,-75.3410025,REVAL
54500,5.5143857,-73.3706738,REVAL
64590,1.5959645,-77.0138832,VALE+
69764,3.4876486,-76.4901735,VALE+
74721,6.492105,-74.825652,VALE+
77764,6.205247, -75.582413,VALE+
28959,6.26861615,-75.43690438,VALE+
33473,2.927414,-75.290599,REVAL
34175,6.1812839,-75.6018132,VALE+
35431,4.7998738,-75.74346,VALE+
43236,4.6946544,-74.1682357,VALE+
60579,4.058064,-73.674157,REVAL
70529,6.47031627,-73.26225101,REVAL
72855,8.3025796,-75.1466942,REVAL
76363,3.3709006,-76.5391351,VALE+
79065,7.9406799,-72.5149415,REVAL
40634,1.853207,-76.044827,REVAL
47096,6.161053,-75.582202,VALE+
54135,2.640903,-76.528534,VALE+
59804,6.2316221,-75.5935486,VALE+
64839,2.9566326,-75.2837721,REVAL
73804,10.9318870,-74.8252771,REVAL
76150,1.2028554,-77.2909557,VALE+
77124,4.5703717,-74.1238450,VALE+
79392,4.7642907,-73.6113931,VALE+
21085,4.603352,-74.1951179,VALE+
45399,6.205246111,-75.58714,VALE+
62690,8.1775504,-76.0601123,REVAL
74538,4.157058,-73.651319,REVAL
75653,2.8735138,-76.3313619,VALE+
76622,4.082784,-73.665276,REVAL
78582,5.4926654,-72.2299124,REVAL
79630,7.8916717,-72.5027084,REVAL
15820,5.0032879,-73.9385033,VALE+
33635,1.219213,-77.283503,VALE+
42364,6.4384147,-75.3322289,VALE+
50900,4.0319015,-74.970455,REVAL
57327,4.751406,-74.085804,VALE+
67287,4.4087579,-75.1657606,REVAL
72021,10.95616,-74.80715,REVAL
74720,5.7939367,-75.7873133,VALE+
77829,8.0978962,-76.7204210,VALE+
