Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
19715,9.2283740,-75.8147995,REVAL
28553,7.09020486,-73.11170359,REVAL
32589,1.290551666,-75.50761222,REVAL
39153,4.4462197,-75.1710591,REVAL
51065,6.461178,-75.5566156,VALE+
55730,2.8924848,-75.2541880,REVAL
66380,10.965789794,-74.8192520138,REVAL
73719,7.0264697,-74.6932047,VALE+
76816,4.1317058,-73.5490511,REVAL
29677,4.7217608,-74.22919027,VALE+
38312,4.4430217,-75.2349371,REVAL
51483,6.1562462,-75.7874250,VALE+
60560,4.8526121,-74.2653097,VALE+
64288,1.09084,-77.62091,VALE+
70523,7.1155299,-73.1390793,REVAL
75519,10.3848950,-73.1783742,REVAL
31084,4.4389235,-75.1886803,REVAL
48068,5.0522531,-75.4877198,VALE+
59553,7.1209392,-72.5013550,REVAL
71130,7.9422942,-72.5175124,REVAL
72444,6.1841492,-75.6425986,VALE+
75061,10.4572349,-73.2639785,REVAL
77044,4.1520239,-73.6577222,REVAL
22751,4.63094506,-74.10848875,VALE+
27411,6.2539050,-75.5738867,VALE+
39498,2.7713388,-77.665154,VALE+
40869,4.3346694,-74.364613,VALE+
57480,4.6098947,-72.9386112,REVAL
63285,9.8000199,-74.3912643,REVAL
68155,9.70338243,-73.2806643,REVAL
73494,4.7339243,-74.2589019,VALE+
76628,5.2345835,-75.7862615,VALE+
77617,10.946049,-74.768851,REVAL
24741,6.22861738,-75.56198703,VALE+
29460,4.71715616,-74.11541474,VALE+
37907,6.32335750,-75.559710,VALE+
48862,2.4873352,-76.5602847,VALE+
54160,4.166935833,-76.385766944,VALE+
60133,3.4190015,-76.4814987,VALE+
68581,4.640608,-74.074317,VALE+
75894,7.1736059,-73.1329334,REVAL
76998,6.2423189,-75.5923761,VALE+
18575,0.4228441,-76.9053069,REVAL
30561,6.3360820,-75.5589201,VALE+
48449,10.4374977,-75.5213602,REVAL
54888,1.6719739,-78.1406007,VALE+
62875,10.4050686,-75.4568093,REVAL
70509,1.2042535,-77.2589831,VALE+
75444,7.9095405,-72.4911741,REVAL
76420,4.2967901,-74.4562686,VALE+
19558,1.1976061,-75.7054665,REVAL
38510,3.45292611,-76.52789,VALE+
53862,5.5497668,-73.3639936,REVAL
59680,8.55714111,-74.267159722,REVAL
71204,4.6305811,-74.4622623,VALE+
72537,4.6159447,-74.1447758,VALE+
76225,3.4652285,-76.5286742,VALE+
24503,7.9133597,-72.4997097,REVAL
36369,10.4419,-73.244039,REVAL
39706,11.5496675,-72.9094641,REVAL
49244,4.6933047222,-74.118380,VALE+
59979,8.742206,-75.895991,REVAL
63445,4.5782737,-74.2165788,VALE+
71799,6.2801203,-75.6111951,VALE+
76509,6.1793704,-67.4993284,REVAL
76679,4.7866682,-75.6688847,VALE+
78574,10.4825106,-73.2622030,REVAL
24849,7.0906705,-73.1371316,REVAL
32576,10.93325,-74.79895,REVAL
38002,9.7380104,-75.5241561,REVAL
48863,2.113370,-76.985977,VALE+
54519,3.696874,-73.698952,REVAL
66326,6.5655889,-73.1491952,REVAL
72695,4.5732845,-74.2378777,VALE+
75945,6.2520213,-75.5660040,VALE+
77951,7.1298324,-73.1233972,REVAL
23376,5.7392546,-72.9157287,REVAL
35951,6.3062127,-75.5534583,VALE+
49661,4.6430269,-74.1016565,REVAL
57813,6.34022291,-73.61652477,REVAL
63027,10.6103145,-74.2677616,REVAL
70513,1.6726903,-78.141849,VALE+
75510,6.1895033,-75.5943958,VALE+
77425,4.1520239,-73.6577222,REVAL
22471,10.4672860,-73.2438267,REVAL
41883,4.1568944,-73.6534836,REVAL
55316,6.2385250,-75.5542089,VALE+
71016,4.5833113,-74.2050156,VALE+
72267,3.2318084,-76.4199336,VALE+
74076,10.4303033,-75.5368515,REVAL
77013,0.862865,-77.72738,VALE+
16461,4.91818473,-74.02328864,VALE+
27266,7.3794268,-72.6470421,REVAL
39038,5.6250525,-72.4227168,REVAL
40643,7.9187009,-72.5262776,REVAL
50718,2.1118798,-74.7699636,REVAL
60061,5.5329782,-73.3641139,REVAL
67219,3.14244248,-74.2116856,REVAL
73405,4.6130515,-74.1154836,VALE+
76610,8.9447951,-75.4365102,REVAL
76737,2.9471292,-75.2852844,REVAL
78597,10.9794002,-74.7813686,REVAL
23422,2.9410109,-75.2944913,REVAL
28471,4.55821379,-74.09839356,VALE+
36855,6.4913044,-74.4009980,VALE+
42175,1.6113559,-75.6030518,REVAL
53155,4.679938,-74.149391,VALE+
60129,3.4225330,-76.5440045,VALE+
67363,4.8533268,-74.0496820,VALE+
75035,7.6640387,-76.6737352,VALE+
76867,6.2903372,-75.5921987,VALE+
30745,5.6088775,-75.1775770,VALE+
42428,10.3300727,-75.4132920,REVAL
54890,7.884514,-72.505232,REVAL
60652,10.531787,-75.074197,REVAL
69417,6.1210876,-75.6413188,VALE+
71769,3.5104588,-76.3013166,VALE+
76326,4.5687364,-74.2399217,VALE+
18759,1.400798,-77.383899,VALE+
37702,6.2414566,-75.5542782,VALE+
49557,10.41268928,-73.59062643,REVAL
59696,4.8136565,-74.2204449,VALE+
71220,1.0884835,-77.6197627,VALE+
72463,5.3229639,-73.4905791,VALE+
