Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
81373,4.6293983,-74.1336050,VALE+
81410,8.7612486,-75.8828543,REVAL
81433,10.7810504,-73.0056123,VALE+
81593,2.4551447,-76.6409405,VALE+
81576,1.7666182,-78.1838221,VALE+
81620,5.0250957,-73.9985080,VALE+
81369,6.8996583,-73.2844083,VALE+
81418,4.8004570,-75.6915467,VALE+
81536,7.0868203,-70.7623687,REVAL
81589,4.8124533,-75.7072244,VALE+
81551,7.8949142,-72.4981945,REVAL
81367,1.6684271,-78.1401905,VALE+
81424,4.3127673,-72.0875719,VALE+
81537,7.0834068,-70.758053,REVAL
81538,4.7265367,-76.1200781,VALE+
81571,1.5842090,-76.9684405,VALE+
81543,1.3600794,-77.0434363,VALE+
81148,3.5386476,-76.3020751,VALE+
81375,4.6227267,-74.1896517,VALE+
81431,9.1442032,-75.5072270,VALE+
81610,6.6851995,-71.3438592,REVAL
81606,4.5796066,-74.2025259,VALE+
81552,7.8964152,-72.5102678,VALE+
