Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
12600,6.3027699,-75.5824354,VALE+
35974,4.938064,-74.0237763,VALE+
41716,3.5563921,-76.2948313,VALE+
57395,6.31286,-73.94852,REVAL
64279,1.742356,-75.959488,REVAL
67060,9.299401,-75.384382,REVAL
71987,4.6319195,-74.1441896,VALE+
77585,1.008902,-75.213155,REVAL
79660,6.3351028,-75.5663807,VALE+
80616,3.5406306,-76.2758942,VALE+
21802,4.59568157,-74.08549865,VALE+
41917,7.8857414,-72.5045321,REVAL
57868,9.2913169,-75.4097476,REVAL
61269,4.6990593,-74.2226246,VALE+
66242,8.299850,-72.889908,REVAL
68819,5.020261,-73.999168,VALE+
71308,5.7839342,-73.1159099,REVAL
75907,4.6203807,-74.1983851,VALE+
80786,1.6230178,-75.6073950,REVAL
26855,6.2870650,-75.5735259,VALE+
51349,4.643488,-74.188223,VALE+
57724,4.05561552,-76.12134928,VALE+
61417,5.0489605,-75.5020302,VALE+
68379,1.628194,-77.459320,VALE+
73538,6.3381269,-75.5496936,VALE+
75952,4.2635132,-75.9339901,VALE+
77961,1.6188788,-75.6139301,REVAL
25116,4.6029191,-74.1786894,VALE+
41553,8.8881730,-75.7885965,REVAL
53039,7.13636326,-73.12317348,REVAL
61809,5.810207,-73.017111,REVAL
71759,8.6922802,-75.1384198,REVAL
76221,4.5707970,-74.1452254,VALE+
78263,4.5950505,-74.1982047,VALE+
34684,4.765945,-74.047094,VALE+
40518,4.619011,-74.149387,VALE+
43118,4.6626966,-74.0741867,VALE+
63146,5.0234028,-73.9706629,VALE+
66899,4.7466339,-74.5334483,VALE+
68158,4.6956869,-74.2349411,VALE+
77541,4.440216,-75.240141 ,REVAL
78616,9.3049285,-75.3923461,REVAL
80561,4.4062870,-75.1599741,REVAL
10790,8.3271254,-76.7432582,VALE+
37839,4.140038888,-73.62559750,REVAL
56213,4.7502331,-74.0538813,VALE+
61285,4.7653686,-74.0514488,VALE+
66351,4.629114,-74.133521,VALE+
67718,6.3252314,-75.5601454,VALE+
71188,5.708,-72.937,REVAL
75208,7.9316091,-72.5185370,REVAL
80041,4.8115862,-75.7040720,VALE+
80935,4.5692802,-74.1218774,VALE+
10694,5.65369544,-75.87695997,VALE+
36122,3.4859220,-76.5069098,VALE+
57544,4.116535,-73.588510,REVAL
60473,5.154043,-74.140842,VALE+
64726,3.4359431,-76.6154267,VALE+
72257,5.2342043,-75.7860190,VALE+
75928,2.4572179,-76.5897138,VALE+
76091,5.0674730,-74.5975052,VALE+
79971,4.5215546,-75.6940495,VALE+
15689,6.37741534,-75.4436065,VALE+
40038,4.7608424,-75.9337350,VALE+
49460,4.6147523,-74.0905857,VALE+
60578,4.1019329,-73.6510642,REVAL
67755,4.1199561,-73.5648053,REVAL
76234,7.945756,-72.503417,REVAL
77262,6.3337723,-75.5541772,VALE+
17141,4.6273584,-74.1902124,VALE+
36897,3.287101,-75.819305 ,REVAL
41641,5.5340354,-73.3638331,REVAL
58590,4.6633413,-74.1414137,VALE+
64487,2.563467,-72.640545,REVAL
67061,8.7021845,-75.1387511,REVAL
74819,4.0852726,-76.1930908,VALE+
78502,10.9491160,-74.8038573,REVAL
79671,6.2483301,-75.5682791,VALE+
80587,3.4653753,-76.5020377,VALE+
21773,3.4048241,-76.5439001,VALE+
46386,10.9378723,-74.8180748,REVAL
57869,4.1508229,-74.7160017,REVAL
61248,4.6695835,-74.0674133,VALE+
66393,6.460133,-72.501424,REVAL
68970,4.4375659,-75.1618094,REVAL
74078,10.3790394,-75.5001356,REVAL
79771,7.5987203,-74.8027015,REVAL
80794,8.2304685,-73.3437897,REVAL
20590,2.9269145,-75.2882368,REVAL
26798,6.2975839,-75.5541276,VALE+
52581,3.4840734,-76.5103728,VALE+
59055,6.54387,-73.12327,REVAL
63816,3.7522619,-74.9287081,REVAL
68556,4.7075513,-74.2121806,VALE+
73711,6.1569614,-75.6055983,VALE+
76000,7.8878166,-72.4680421,REVAL
77975,2.558568,-72.638790,REVAL
27445,4.53408578,-75.68951134,VALE+
42847,4.441792,-75.426844,REVAL
54517,3.990220,-73.761970,REVAL
64124,4.752060,-74.117296,VALE+
72726,4.5079717,-75.6475400,VALE+
76288,4.1366257,-73.6118634,REVAL
79392,4.7642907,-73.6113931,VALE+
28846,6.0905933,-75.6360135,VALE+
39251,3.4921645,-76.5148222,VALE+
41857,2.113183,-74.770561,REVAL
62137,6.410916,-75.392050,VALE+
65511,8.744259,-75.8839218,REVAL
68189,4.606440,-74.145065,VALE+
77453,1.679729,-75.284591,REVAL
78601,3.4539050,-76.5512533,VALE+
79547,3.4683429,-76.5044855,VALE+
80762,6.2376574,-75.5874945,VALE+
34308,3.4205652,-76.4860510,VALE+
49196,7.47913999,-73.9240216,REVAL
57873,3.8884412,-77.0750235,VALE+
63425,5.5586308,-73.3564650,REVAL
