Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
78878,8.7547622,-75.8843897,REVAL
78888,-3.7820410,-70.3659892,REVAL
79191,5.1251389,-75.5050521,VALE+
79182,3.3984491,-76.5511815,VALE+
79206,7.9950639,-75.1986630,REVAL
79205,10.3937179,-75.5120228,REVAL
79305,2.3938040,-75.8271936,REVAL
79315,1.2028098,-77.2676732,VALE+
79304,3.2649397,-76.5455725,VALE+
79278,4.4990147,-74.1146866,VALE+
79290,3.4234765,-76.5516832,VALE+
79324,4.5595253,-74.2416014,VALE+
79301,4.6995952,-74.1932388,VALE+
79286,4.6216410,-74.2041842,VALE+
79296,6.4616246,-75.5564356,VALE+
79338,5.0326771,-74.0005738,VALE+
79328,1.0898550,-77.6202736,VALE+
79298,4.8435954,-75.6620247,VALE+
78968,2.1128693,-74.7692774,REVAL
78969,2.1128627,-74.7719252,REVAL
78942,2.5228557,-75.3155282,REVAL
78961,2.9366928,-75.2687920,REVAL
78960,8.7551346,-75.8854261,REVAL
78948,7.8820568,-72.5017999,REVAL
78954,4.4537513,-75.2016094,REVAL
78945,10.9629806,-74.8681252,REVAL
79104,7.9445870,-72.8328532,REVAL
79130,9.7377290,-75.5172796,REVAL
79085,7.0636713,-73.0946171,REVAL
79114,6.9963715,-73.0799766,REVAL
79108,8.7656509,-75.8864178,REVAL
79193,8.7592780,-75.8853166,REVAL
79105,5.0746141,-75.4956191,VALE+
79089,3.8985734,-76.2902504,VALE+
79090,3.9125386,-76.2987667,VALE+
79165,6.2577965,-75.5530958,VALE+
79155,7.8646931,-72.4757234,REVAL
79060,6.1850392,-75.6046136,VALE+
79316,2.4598188,-76.6440333,VALE+
79065,7.9406799,-72.5149415,REVAL
79051,3.4674746,-76.4975856,VALE+
79096,4.4468001,-75.1806347,REVAL
79140,5.7571656,-72.9038504,REVAL
79170,5.3469327,-72.3975241,REVAL
79081,10.4053922,-74.8229870,REVAL
79102,7.8241678,-72.5129989,REVAL
79103,7.8393226,-72.5032257,REVAL
79099,9.5645879,-73.3317633,REVAL
79035,10.2478944,-75.0212860,REVAL
79087,4.3283284,-74.3676034,VALE+
79045,7.0980118,-73.1172601,REVAL
79137,9.2861757,-75.3889909,REVAL
79128,9.3548930,-75.9548767,REVAL
79073,10.4244897,-75.4456054,REVAL
79066,7.9337958,-72.5042289,REVAL
79078,7.6110989,-74.8043896,REVAL
79097,10.8337026,-75.0496987,REVAL
79112,8.2368598,-73.3531085,REVAL
79159,4.6047281,-72.9354900,REVAL
79136,7.0108018,-71.7850013,REVAL
79120,4.3148164,-72.0860996,REVAL
79190,11.3822989,-72.2319788,REVAL
79195,4.8051524,-75.7408141,VALE+
79208,6.3418013,-75.5183240,VALE+
79187,6.6563726,-75.4585704,VALE+
79177,3.4510279,-76.4951052,VALE+
79184,6.3337036,-75.5337333,VALE+
78892,6.4698210,-73.2615019,REVAL
78910,-3.7815032,-70.3660525,REVAL
79201,6.3353800,-75.5540904,VALE+
79181,3.4600490,-76.5144302,VALE+
79212,7.6048026,-74.8086087,REVAL
79211,7.9003816,-72.4914861,REVAL
79218,1.1987471,-77.2635416,VALE+
79277,4.5985257,-74.1672824,VALE+
79292,3.1723771,-76.2634235,VALE+
79331,6.0269573,-75.4332952,VALE+
79280,4.7415833,-74.1108500,VALE+
79281,4.7466133,-74.1010233,VALE+
79285,4.7307825,-74.0269708,VALE+
79309,4.7307235,-74.2806268,VALE+
79335,6.3013574,-75.5527907,VALE+
79320,6.2293107,-75.3318081,VALE+
79318,2.4691385,-76.5914686,VALE+
79325,4.5702811,-74.2421054,VALE+
79314,3.6341721,-76.3888045,VALE+
78958,10.8287355,-75.0382422,REVAL
78952,1.6093167,-75.6277989,REVAL
78949,7.8754440,-72.5200586,REVAL
78959,2.1968875,-75.9791514,REVAL
