Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
17119,3.26143699,-76.5403378,VALE+
29819,11.375902,-72.239165,REVAL
36107,9.299564,-75.39449,REVAL
50318,8.567685,-74.5559339,REVAL
74049,4.6329607,-74.4615942,VALE+
78119,7.84320602,-72.47857472,REVAL
81070,7.8706638,-72.5199712,REVAL
20735,2.3901546,-75.8901598,REVAL
30238,5.07183114,-73.87416098,VALE+
48652,1.6103896,-75.6057670,REVAL
57602,2.4731891,-76.5565722,VALE+
70300,4.6759725,-74.1429426,VALE+
74797,4.4289133,-75.2446500,REVAL
78238,4.632091,-74.131698,VALE+
79350,4.5936415,-74.1197623,VALE+
36811,6.3348644,-75.55379,VALE+
59103,6.3092302,-75.5555725,VALE+
65607,4.150854,-73.591162,REVAL
75397,10.93129,-74.82436,REVAL
80663,4.8115416,-75.6633846,VALE+
32880,4.5688305,-74.0849810,VALE+
50630,7.0894970,-73.1051725,REVAL
55026,6.485498,-75.394359,VALE+
66033,4.447438,-75.799536,VALE+
70985,6.1656727,-75.5858466,VALE+
78627,7.8359914,-72.5092821,REVAL
28927,4.7901787,-71.3378453,REVAL
34770,3.48498194,-76.54523,VALE+
41886,7.0916390,-73.0932779,REVAL
66517,4.159136,-73.644743,REVAL
77058,4.287370,-72.792863,REVAL
78959,2.1968875,-75.9791514,REVAL
24641,6.1538553,-75.3707991,VALE+
35235,3.219578,-75.218296,REVAL
55320,4.68383,-74.090885,VALE+
66525,3.50252,-76.31023,VALE+
72890,10.0273047,-74.6216127,REVAL
77442,10.4043071,-75.4641670,REVAL
79218,1.1987471,-77.2635416,VALE+
80440,3.4161761,-76.5117252,VALE+
25694,6.12494,-75.421933,VALE+
48733,4.3182138,-72.4578701,REVAL
62106,1.2066651,-77.2708593,VALE+
69539,6.7143565,-74.4093911,VALE+
76406,4.5568350,-74.1088183,VALE+
10187,4.338162,-76.1840241,VALE+
39702,10.47137333,-73.25693637,REVAL
53642,1.851889,-76.047426,REVAL
64439,2.9344837,-75.2809001,REVAL
68711,6.067243,-75.6982336,VALE+
74859,2.9194800,-75.2710883,REVAL
81052,4.5021889,-75.6985411,VALE+
27493,1.91030216,-75.1553521,REVAL
33826,5.252583, -75.154658,REVAL
38736,1.203333,-76.916846,VALE+
59868,7.1156809,-73.1102672,REVAL
76016,8.730703,-75.880653,REVAL
78110,4.5810063,-74.2176886,VALE+
81087,8.0953867,-74.7746183,REVAL
18573,1.2152007,-77.2790855,VALE+
31185,4.116132,-73.604294,REVAL
53381,7.0912127,-70.7546489,REVAL
57886,4.5852458,-74.0675985,VALE+
71672,0.8309208,-77.6456592,VALE+
76451,4.8175700,-75.6800827,VALE+
78299,4.437371,-75.162514,REVAL
80341,10.9640401,-74.8273935,REVAL
40303,7.050592,-73.84496,REVAL
62102,1.1928824,-77.2761867,VALE+
69411,5.9268660,-73.9204080,REVAL
75479,8.2367838,-73.3205548,REVAL
80729,7.8839971,-72.5065315,REVAL
16557,6.4675221,-75.3685558,VALE+
37180,3.4315980,-76.501079,VALE+
53528,3.851601,-74.937048,REVAL
57557,9.2844726,-75.4013301,REVAL
67376,4.8596588,-75.6604357,VALE+
70982,6.0941128,-75.6305361,VALE+
78883,6.3445232,-72.8178749,REVAL
29715,4.0747599,-76.1979034,VALE+
34787,6.2486190,-75.5547906,VALE+
41916,2.4592902,-76.5946094,VALE+
68739,8.6354275,-72.7364576,REVAL
77945,5.1710709,-72.5442849,REVAL
79142,10.9280376,-74.7753372,REVAL
20573,0.426153,-76.903854,REVAL
29039,7.88687854,-72.49856678,REVAL
47322,4.33730107,-76.18408524,VALE+
57108,5.508,-73.369,REVAL
70254,7.0818207,-73.0889649,REVAL
72980,4.6221469,-74.1637560,VALE+
77436,10.98132,-74.78021,REVAL
79394,5.1510102,-76.6870462,VALE+
81393,7.9003969,-72.4709095,REVAL
30364,2.92616264,-75.28737629,REVAL
50118,4.129472222,-73.6206652,REVAL
64020,3.898094,-76.301863,VALE+
74290,3.4780596,-76.5091844,VALE+
77359,5.0610156,-75.5098724,VALE+
22201,3.42340671,-76.5461692,VALE+
42906,4.865055,-75.60792,VALE+
53692,2.4788302,-76.5620060,VALE+
64548,4.9084675,-73.9414758,VALE+
68675,4.7336867,-74.1065510,VALE+
76787,4.5696711,-74.1242966,VALE+
