Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
78782,10.9538126,-74.7737010,REVAL
78874,-4.2146570,-69.9418839,REVAL
78905,3.4761500,-73.9103047,REVAL
79511,7.8927568,-72.5063725,REVAL
78967,2.1209107,-74.7563908,REVAL
78963,1.9114537,-75.1569372,REVAL
78964,2.7791998,-75.2606483,REVAL
78944,10.9397334,-74.8094537,REVAL
78970,7.8315784,-72.4746980,REVAL
78955,4.4517617,-75.2010083,REVAL
78950,7.9177482,-72.4953698,REVAL
79132,2.2448107,-74.4517132,REVAL
79100,6.3176770,-73.7533962,REVAL
79149,5.5283064,-73.3664365,REVAL
79117,0.5950651,-76.5667622,REVAL
79107,7.9576657,-75.4160993,REVAL
79109,8.7291727,-75.8744897,REVAL
79093,4.4505630,-75.2005022,REVAL
79124,10.4904325,-74.7976215,REVAL
79086,10.8906545,-72.8426696,REVAL
79049,3.3877160,-76.5198158,VALE+
79050,3.4660228,-76.5074672,VALE+
79091,3.9102765,-76.2949183,VALE+
79161,6.3088482,-75.5675238,VALE+
79044,9.9747749,-73.8843123,REVAL
79047,3.4497067,-76.5162112,VALE+
79053,3.4040007,-76.3824871,VALE+
79148,2.0711839,-75.9046532,REVAL
79153,10.4603149,-73.2507632,REVAL
79082,7.4730667,-73.2044904,REVAL
79127,1.5166463,-77.0460501,VALE+
79063,8.1618690,-72.4609938,REVAL
79072,10.3980422,-75.4976014,REVAL
79160,4.1334396,-73.6213262,REVAL
79039,10.9781851,-74.7760350,REVAL
79092,3.9832389,-74.4840578,VALE+
79026,8.3069481,-73.6060221,REVAL
79077,7.6064802,-74.8083043,REVAL
79036,7.0644595,-73.8328641,REVAL
79134,2.2423370,-74.4498517,REVAL
79070,7.9289567,-72.5204696,REVAL
79126,10.4906656,-74.7897612,REVAL
79113,5.8810853,-71.8957539,REVAL
79071,7.8907909,-72.5000193,REVAL
79156,4.6112424,-72.9288832,REVAL
79136,7.0108018,-71.7850013,REVAL
79034,7.0283925,-71.4275951,REVAL
79189,6.2205893,-73.8104880,REVAL
79204,6.2637238,-75.5962664,VALE+
79207,6.3468405,-75.5093996,VALE+
79199,5.0432733,-75.5142417,VALE+
79192,1.1467668,-76.6454263,REVAL
79210,6.3487310,-75.5055423,VALE+
79196,2.4726786,-76.5490434,VALE+
79183,4.7502463,-75.9154567,VALE+
79213,7.5991920,-74.8052342,REVAL
79219,7.7744547,-72.8137834,REVAL
79215,1.5459957,-77.1172244,VALE+
79330,6.2411025,-75.4506222,VALE+
79323,5.5944771,-74.3896164,VALE+
79304,3.2649397,-76.5455725,VALE+
79358,3.4122824,-76.5249728,VALE+
79379,6.4603284,-75.5564687,VALE+
79280,4.7415833,-74.1108500,VALE+
79332,6.2319426,-75.5377613,VALE+
79432,6.2352608,-75.5361191,VALE+
79284,4.6255384,-74.1992582,VALE+
79324,4.5595253,-74.2416014,VALE+
79399,1.2693463,-77.3372014,VALE+
79309,4.7307235,-74.2806268,VALE+
79286,4.6216410,-74.2041842,VALE+
79293,8.4528702,-76.7587454,VALE+
79320,6.2293107,-75.3318081,VALE+
79318,2.4691385,-76.5914686,VALE+
79300,3.6589636,-76.2464691,VALE+
79282,4.6517676,-74.1679949,VALE+
79434,6.3071785,-75.5736195,VALE+
79436,6.2772135,-75.5633155,VALE+
79390,0.9116379,-77.5506545,VALE+
79407,4.2632221,-71.6341846,REVAL
79398,7.3671384,-76.5065824,VALE+
79372,6.1737702,-75.6176022,VALE+
79406,6.1878422,-74.9906443,VALE+
79357,4.3272519,-75.8264397,VALE+
79351,4.7321014,-74.0989141,VALE+
79364,3.3659943,-76.5284980,VALE+
79421,9.3029488,-74.5680969,REVAL
79376,6.4864864,-74.4042245,VALE+
79373,6.1562936,-75.6228484,VALE+
79377,7.8839738,-72.5132685,REVAL
79388,5.2730229,-75.4908728,VALE+
79378,7.8912718,-72.5282769,REVAL
79420,10.9124105,-74.8234488,REVAL
79403,9.7937255,-74.7844672,REVAL
79430,4.1471908,-73.5896273,REVAL
79437,6.2372534,-75.5580055,VALE+
78892,6.4698210,-73.2615019,REVAL
78910,-3.7815032,-70.3660525,REVAL
79510,7.9208262,-72.4876616,REVAL
78968,2.1128693,-74.7692774,REVAL
78969,2.1128627,-74.7719252,REVAL
78942,2.5228557,-75.3155282,REVAL
78961,2.9366928,-75.2687920,REVAL
78960,8.7551346,-75.8854261,REVAL
78948,7.8820568,-72.5017999,REVAL
78954,4.4537513,-75.2016094,REVAL
78945,10.9629806,-74.8681252,REVAL
79104,7.9445870,-72.8328532,REVAL
79130,9.7377290,-75.5172796,REVAL
79085,7.0636713,-73.0946171,REVAL
79114,6.9963715,-73.0799766,REVAL
79108,8.7656509,-75.8864178,REVAL
79193,8.7592780,-75.8853166,REVAL
79105,5.0746141,-75.4956191,VALE+
79089,3.8985734,-76.2902504,VALE+
79090,3.9125386,-76.2987667,VALE+
79165,6.2577965,-75.5530958,VALE+
