Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
78837,5.5368266,-73.3667443,VALE+
78826,10.8970482,-74.8064819,VALE+
78829,10.8914102,-74.8086738,VALE+
78776,3.9903723,-73.7665173,VALE+
78800,5.8253293,-73.0452522,VALE+
78790,4.6663511,-74.0780929,VALE+
78781,10.9530441,-74.8300120,VALE+
78802,7.0811396,-73.1034847,VALE+
78798,7.8927682,-72.5092238,VALE+
78779,10.9813835,-74.7783494,VALE+
78805,3.8780451,-73.7719545,VALE+
78807,5.1301974,-74.1580403,VALE+
78789,4.6314368,-74.1088456,VALE+
78780,11.0042663,-74.8176656,VALE+
78834,5.5129224,-73.3715292,VALE+
78799,7.8807571,-72.4797117,VALE+
78793,7.1211529,-73.1342657,VALE+
78795,10.4083654,-75.5172961,VALE+
78792,4.5925757,-74.0950834,VALE+
78791,4.6464492,-74.1444291,VALE+
78733,1.2291300,-78.0272284,VALE+
78831,7.1883408,-72.8724398,VALE+
78778,10.9837313,-74.7831530,VALE+
78843,5.7298018,-73.9327767,VALE+
78814,5.7230241,-73.2248874,VALE+
78809,6.3316085,-72.6838315,VALE+
78788,4.6072315,-74.0790344,VALE+
