Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
78571,6.3967982,-75.7248113,VALE+
78521,4.8324230,-75.6827251,VALE+
78580,6.2484227,-75.5869027,VALE+
78503,4.5548086,-74.0835767,VALE+
78509,3.4692608,-76.4989288,VALE+
78510,3.4251282,-76.4943968,VALE+
78511,3.4186066,-76.4834259,VALE+
78601,3.4539050,-76.5512533,VALE+
78597,10.9794002,-74.7813686,REVAL
78600,4.6083747,-74.0727384,VALE+
78615,10.6042168,-75.2876715,REVAL
78613,0.8688064,-77.6388068,VALE+
78612,3.2285913,-76.4231492,VALE+
78626,7.8889570,-72.5050141,REVAL
78375,7.8857885,-76.6380670,VALE+
78429,3.2577971,-76.5447846,VALE+
78409,4.5359358,-75.6976132,VALE+
78413,10.9488990,-74.7751937,REVAL
78441,5.5415745,-73.3607229,REVAL
78421,8.8847593,-75.7904834,REVAL
78435,2.9398601,-73.2041723,REVAL
78443,10.4543960,-73.2720536,REVAL
78437,1.9997166,-76.1328740,REVAL
78444,10.4552743,-73.2671441,REVAL
78419,10.4004308,-75.4852081,REVAL
78569,5.7080511,-72.9323910,REVAL
78517,7.8861876,-72.5432371,REVAL
78447,3.4459279,-76.5118265,VALE+
78458,2.4637612,-76.6444306,VALE+
78559,4.8137227,-75.6976185,VALE+
78460,4.6375107,-75.5686697,VALE+
78577,4.1532314,-73.6353269,REVAL
78563,3.8830615,-74.9294234,REVAL
78502,10.9491160,-74.8038573,REVAL
78499,6.6998926,-73.0144218,REVAL
78544,5.1949089,-73.1427844,REVAL
78573,5.5291404,-73.3500526,REVAL
78579,4.1213236,-73.6096233,REVAL
78574,10.4825106,-73.2622030,REVAL
78549,2.9049402,-75.2753800,REVAL
78520,7.9071881,-72.5394114,REVAL
78498,3.9858530,-73.7608271,REVAL
78568,4.5604969,-74.2395983,VALE+
78553,1.1946392,-77.2661041,VALE+
78554,1.2033866,-77.2916601,VALE+
78538,10.4451833,-74.9610892,REVAL
78515,5.6239891,-73.8077324,REVAL
78527,7.8521774,-75.2092066,REVAL
78529,3.2364249,-76.5044158,VALE+
78620,4.0967202,-76.2117890,VALE+
78596,10.9626879,-74.7957162,REVAL
78603,3.9304815,-76.4869916,VALE+
78598,4.6819204,-74.1635488,VALE+
78611,2.6407923,-76.5276037,VALE+
78606,9.3181499,-75.2969966,REVAL
78622,10.2549657,-75.3423123,REVAL
78349,3.9863773,-74.4614721,VALE+
78407,3.2211696,-75.2366978,REVAL
78414,4.5682058,-74.1160618,VALE+
78440,6.4773363,-73.2571036,REVAL
78438,6.5553091,-73.1407631,REVAL
78410,8.3134769,-75.1446154,REVAL
78445,5.6363422,-73.5228134,REVAL
78411,4.5694973,-72.9658397,REVAL
78412,10.9461583,-74.7762502,REVAL
78433,2.9517747,-75.2867497,REVAL
78436,7.2263894,-73.8453969,REVAL
78536,7.8355157,-72.5093298,REVAL
78450,3.4466041,-76.5118048,VALE+
78537,7.8403927,-72.5027527,REVAL
78469,6.2841542,-75.5859731,VALE+
78542,8.7263770,-75.8763239,REVAL
78463,5.0729422,-75.9629676,VALE+
78453,3.3923820,-76.4169950,VALE+
78452,3.3740907,-76.5492055,VALE+
78522,4.1496392,-74.8877301,REVAL
78526,2.1925173,-75.6360751,REVAL
78500,10.9854477,-74.7775011,REVAL
78561,2.6241099,-72.7626629,REVAL
78581,6.2476779,-75.5874676,VALE+
78516,7.9294285,-72.5069602,REVAL
78564,2.7777060,-75.2584877,REVAL
78582,5.4926654,-72.2299124,REVAL
78555,5.8822210,-71.8950849,REVAL
78578,4.1189710,-73.3817466,REVAL
78583,3.5800685,-76.4935887,VALE+
78508,3.4293070,-76.4835533,VALE+
78543,8.7586267,-75.8809133,REVAL
78531,5.0873071,-76.6530885,VALE+
78572,5.5548418,-73.8657830,REVAL
78565,1.3391715,-77.5943070,VALE+
78599,4.6812908,-74.1055082,VALE+
78610,4.8081590,-75.7018435,VALE+
78616,9.3049285,-75.3923461,REVAL
78618,5.7039075,-72.9423604,REVAL
78619,5.7086477,-72.9333491,REVAL
78617,9.2901608,-75.3917780,REVAL
78627,7.8359914,-72.5092821,REVAL
78624,4.6817894,-74.0405456,VALE+
78446,5.3436371,-72.3999973,REVAL
78427,3.3237034,-76.2337300,VALE+
78416,4.5315309,-75.6623573,VALE+
78415,4.3368908,-75.8299669,VALE+
78422,9.1110098,-75.3992737,REVAL
78431,8.7579529,-75.8929700,REVAL
78442,10.3294693,-75.4095618,REVAL
78420,10.4242438,-75.5465947,REVAL
78418,10.4268490,-75.5366402,REVAL
78424,6.6964826,-73.5110644,REVAL
78548,2.9352576,-75.2690297,REVAL
78456,1.1999270,-77.2843789,VALE+
78457,1.2084767,-77.2801633,VALE+
78468,6.2476320,-75.5560147,VALE+
78466,2.5114880,-76.4026176,VALE+
78470,1.6751859,-77.3308429,VALE+
78467,3.1752949,-76.4629197,VALE+
78462,3.0154717,-76.4804777,VALE+
78539,5.0674823,-75.5223060,VALE+
78540,5.0618295,-75.5068950,VALE+
78541,4.2050535,-74.6305718,REVAL
