Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
64475,6.988381388888900,-73.043126666667000,REVAL
65882,2.564197,-75.15151308,REVAL
66342,4.603591,-74.197048,VALE+
68704,6.2386533,-75.5996567,VALE+
71053,4.6363621,-74.1517055,VALE+
72447,6.1522768,-75.6005747,VALE+
73943,1.4747470,-77.5802936,VALE+
74180,6.2814579,-75.6067158,VALE+
76344,3.9093491,-76.2926742,VALE+
77396,6.0920151,-75.6384647,VALE+
23505,6.21926281,-75.59841248,VALE+
40633,5.3055346,-73.8134654,VALE+
47168,4.637329,-74.173107,VALE+
50842,4.808786388,-75.760613333,VALE+
53383,4.7895532,-71.3385278,REVAL
57475,5.2133367,-72.8703836,REVAL
61178,10.984054,-74.795895,REVAL
63454,4.0844233,-72.9533317,REVAL
67572,1.37270,-75.35550,REVAL
70252,7.1312174,-73.1260746,REVAL
70316,4.5935847,-74.1971155,VALE+
72831,10.9415790,-74.7936862,REVAL
74591,7.8894177,-72.5070402,REVAL
75731,7.0893696,-73.1247909,REVAL
28678,3.553197,-76.652068,VALE+
35083,8.6867119,-73.665620,REVAL
46484,5.3355588,-72.398071,REVAL
51509,6.0294394,-75.4316188,VALE+
55341,5.5393887,-73.3679820,REVAL
59058,4.451967,-75.20061725,REVAL
62668,10.4016052,-75.4647055,REVAL
65220,1.909918,-75.157235,REVAL
66485,4.0777734,-73.6709285,REVAL
68171,4.715873055,-74.128541944,VALE+
71717,10.4931027,-75.1247845,REVAL
73078,4.4377902,-75.1910072,REVAL
73327,6.3188754,-75.5760382,VALE+
76892,1.6182941,-75.6156094,REVAL
14089,10.3224482,-74.9578016,REVAL
24233,7.0647005,-73.1664725,REVAL
34555,10.396153,-75.4584666,REVAL
42368,6.1233332,-75.3801293,VALE+
46213,6.3440034,-75.5147287,VALE+
49856,11.003787,-74.828798,REVAL
54907,4.7375076,-74.0672594,VALE+
56187,8.7273823,-75.8743304,REVAL
60708,6.345570,-75.536572,VALE+
62955,7.8437879,-72.4696897,REVAL
64311,3.2696314,-76.5375088,VALE+
70303,6.2898495,-75.5854261,VALE+
71126,9.8999983,-74.8564283,REVAL
72244,10.3962801,-75.4946299,REVAL
73492,4.5118108,-74.1162752,VALE+
74958,4.8182117,-73.6382889,VALE+
75086,7.8953816,-72.4681583,REVAL
76137,4.6317066,-74.4644462,VALE+
12046,9.9828553,-75.3022264,REVAL
22042,3.4540517,-76.5743350,VALE+
27083,8.21418226,-73.23788903,REVAL
31503,4.62013565,-74.06800816,VALE+
37023,4.7550488,-74.03959,VALE+
42469,7.0877788,-73.091878,REVAL
50546,4.6331418,-74.1631363,VALE+
55714,5.06103472,-75.5194930,VALE+
59715,7.1332911,-73.1280106,REVAL
60924,6.2028662,-75.5873550,REVAL
64511,6.2492028,-75.5588214,VALE+
65899,4.53016250,-75.634565000,VALE+
66100,3.395330,-76.508164,VALE+
69793,6.1707518,-75.5876407,VALE+
71061,4.6150767,-74.1595365,VALE+
72625,7.1162381,-73.1169858,REVAL
73968,3.3818836,-76.5370048,VALE+
75283,6.4715913,-73.2625213,REVAL
76455,1.6094500,-75.5937469,REVAL
