Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
80727,3.1742634,-76.2602328,VALE+
80750,1.6964080,-78.2438535,VALE+
80763,6.2301416,-75.5819155,VALE+
80738,2.3899356,-75.8893361,REVAL
80723,2.8041315,-76.5472981,VALE+
81074,6.8854279,-75.3344581,VALE+
81104,5.4547167,-75.6512000,VALE+
81082,5.0799383,-75.5240367,VALE+
81050,6.3292475,-72.5850955,REVAL
81069,7.8868475,-72.4845113,REVAL
81071,7.9449659,-72.5033777,REVAL
81063,3.4161653,-76.5174728,VALE+
81101,4.5643526,-74.1848313,VALE+
81106,4.0963911,-76.2053202,VALE+
81107,6.3001703,-75.5345878,VALE+
81072,7.6007590,-74.8126887,REVAL
81155,7.7622553,-73.3904672,REVAL
81125,10.4268056,-75.4444805,REVAL
81124,3.4509879,-76.5639310,VALE+
81140,0.8309358,-77.6386229,VALE+
81121,4.6368235,-74.1630772,VALE+
81142,5.0733583,-75.4971417,VALE+
81122,4.6753290,-74.0613593,VALE+
81156,5.6659343,-75.7166487,VALE+
81135,2.0413172,-78.6583805,VALE+
81176,8.6538403,-75.1162473,REVAL
81169,3.4616419,-73.6200778,VALE+
81166,8.7847233,-76.2396467,VALE+
81178,5.8579667,-72.9167058,VALE+
80755,5.7572760,-72.8992766,REVAL
80753,7.9612591,-74.0503996,REVAL
80794,8.2304685,-73.3437897,REVAL
80800,4.2620163,-73.5649418,REVAL
80792,8.7457985,-75.8819527,REVAL
80807,7.9646533,-74.0512823,REVAL
80799,1.8425716,-76.0425911,REVAL
80914,9.9544638,-75.0819138,REVAL
80812,1.5706946,-77.2831392,VALE+
80866,4.6045545,-74.1549614,VALE+
80772,4.6895854,-74.1111023,VALE+
80804,4.6360624,-74.3973823,VALE+
80895,3.2508160,-76.2301502,VALE+
80773,4.5388506,-74.1490083,VALE+
80817,3.1730968,-76.4614650,VALE+
80779,3.4497699,-76.5089641,VALE+
80790,5.0702189,-75.4942888,VALE+
80869,1.3961895,-77.1517104,VALE+
80872,3.3814731,-76.5286098,VALE+
80898,8.7553845,-75.8878836,REVAL
80905,5.8800661,-71.8926862,REVAL
80881,5.8384046,-73.0356600,REVAL
80888,4.4418416,-75.2138231,REVAL
80885,7.0891692,-73.0908424,REVAL
80910,10.6408608,-74.7530237,REVAL
80868,7.0878850,-73.1298864,REVAL
80921,7.8148696,-72.4789557,REVAL
80879,7.8981829,-72.4821841,REVAL
80911,7.8861621,-75.6700300,REVAL
80896,9.2419782,-75.7271546,REVAL
80936,3.3768080,-76.5448070,VALE+
80941,7.9186607,-72.4869785,REVAL
80954,7.3760063,-72.6453763,REVAL
80978,5.6364767,-73.5269390,REVAL
80976,6.1821410,-72.7132020,REVAL
80968,9.3061573,-75.4021770,REVAL
80984,6.2517483,-75.5432050,VALE+
80951,4.7067222,-74.2295345,VALE+
80988,6.9647727,-75.4272505,VALE+
80961,8.2758203,-76.3787927,VALE+
80960,2.5277046,-76.5532886,VALE+
80937,3.4126033,-76.5107383,VALE+
80956,1.0794533,-77.3035650,VALE+
80962,6.2947237,-75.0272488,VALE+
80973,5.4994146,-76.5450009,VALE+
81066,7.9825687,-75.1967177,REVAL
81075,7.0786937,-73.0863285,REVAL
81095,4.3204798,-72.0833760,REVAL
81079,3.2654400,-76.5346713,VALE+
81055,4.6299117,-74.1653783,VALE+
80664,1.6165834,-75.6081530,REVAL
80761,6.2404735,-75.5450131,VALE+
80762,6.2376574,-75.5874945,VALE+
80742,4.8777822,-72.8947672,REVAL
80720,5.7539751,-72.7981239,REVAL
81089,3.5288630,-76.2771488,VALE+
81060,3.4249740,-76.5491887,VALE+
81061,3.4406648,-76.5124580,VALE+
81102,5.7077887,-72.9286327,REVAL
81070,7.8706638,-72.5199712,REVAL
81065,8.0501491,-75.0123081,REVAL
81053,4.7157967,-74.1152933,VALE+
81054,4.5716933,-74.1516650,VALE+
81068,6.4904847,-74.4002314,VALE+
81105,8.1672560,-76.0541236,REVAL
81086,2.9569138,-75.2972824,REVAL
81134,7.0870170,-73.0944520,REVAL
81152,7.7308507,-75.7270505,VALE+
81141,4.6314914,-74.4643309,VALE+
81130,7.7488958,-76.6521040,VALE+
81128,4.9844752,-75.6058218,VALE+
81143,5.0677204,-75.4719748,VALE+
81151,2.4604019,-76.6462852,VALE+
81129,7.8935665,-76.6355128,VALE+
81160,6.1385403,-75.2609428,VALE+
81165,8.7879215,-75.1168777,REVAL
81168,7.0741570,-73.0961796,REVAL
81170,2.9440380,-75.2873749,REVAL
81175,5.6921687,-73.2612615,REVAL
80726,5.6078518,-73.8223909,REVAL
80805,8.6643496,-75.1368784,REVAL
80785,5.8257477,-73.0774110,REVAL
80787,7.7326718,-72.5552988,REVAL
80806,7.9615566,-74.0527416,REVAL
80788,10.8693009,-74.7716981,REVAL
80798,4.8081147,-75.7136434,VALE+
80784,7.8930308,-72.5060776,REVAL
80782,8.3277086,-76.7432768,VALE+
80900,5.0086892,-73.5422719,VALE+
80802,1.4509130,-78.5272445,VALE+
80797,2.1156068,-76.9853813,VALE+
80811,5.0321146,-75.4814617,VALE+
80774,4.5663633,-74.0833355,VALE+
80803,1.4557215,-78.5282836,VALE+
80892,5.0028286,-76.0024982,VALE+
80770,4.5389700,-75.6789259,VALE+
80791,5.0635731,-75.5090849,VALE+
80904,5.6595029,-74.1810764,REVAL
80873,7.3618383,-72.9262867,REVAL
80906,5.8827758,-71.8936832,REVAL
80887,4.4478036,-75.1784091,REVAL
80886,5.0843236,-73.3647062,REVAL
80902,6.2641532,-73.3009070,REVAL
80908,6.9917941,-73.0444343,REVAL
80865,11.0014554,-74.8147894,REVAL
80901,2.9573094,-75.2801205,REVAL
80880,7.9124378,-72.4756036,REVAL
80876,7.9773695,-75.2029526,REVAL
80894,5.3831147,-73.3643521,REVAL
80953,7.3767761,-72.6429056,REVAL
80945,4.4457305,-75.2439993,REVAL
80942,7.8913821,-72.5081790,REVAL
80975,6.0923617,-72.7132224,REVAL
80977,6.2296887,-72.6896185,REVAL
80930,4.6162633,-74.1272400,VALE+
80928,1.6717667,-78.1411842,VALE+
80989,5.0057834,-73.9789360,VALE+
80985,6.2447636,-75.5672801,VALE+
80986,6.2248813,-75.5962105,VALE+
80949,5.0614700,-75.5143267,VALE+
80959,4.8160601,-75.6984248,VALE+
80946,5.0044513,-76.0027614,VALE+
80952,3.5427088,-76.2964194,VALE+
80948,6.8528003,-73.0662684,REVAL
81090,3.5283482,-76.2746554,VALE+
81111,6.8158586,-73.2686438,REVAL
81083,5.0631633,-75.4952233,VALE+
81076,4.7231530,-74.2151727,VALE+
81064,3.4257800,-76.4749450,VALE+
80709,5.3388048,-72.3908699,REVAL
80675,1.7667733,-78.1820873,VALE+
80749,0.8712325,-77.6398900,VALE+
80736,2.3884358,-75.5453899,REVAL
80740,9.9112523,-75.3540672,REVAL
81092,2.4437389,-76.6184982,VALE+
81096,4.4064514,-74.3919808,VALE+
81062,3.3918148,-76.5565580,VALE+
81080,6.1329046,-73.6063587,REVAL
81100,9.3171957,-75.3909046,REVAL
81084,8.7416430,-75.8810753,REVAL
81058,4.9196624,-74.0313307,VALE+
81099,4.4909624,-74.2601260,VALE+
81051,4.5253752,-75.7087015,VALE+
81085,8.5461716,-75.9549628,REVAL
81088,8.0977405,-74.7770534,REVAL
81161,4.1268354,-73.6324188,REVAL
81120,10.2533376,-75.3469295,REVAL
81153,3.2302731,-76.4186170,VALE+
81127,4.8683050,-74.0539150,VALE+
81138,6.6065350,-75.6669350,VALE+
81136,4.7059882,-74.2045852,VALE+
81144,5.0692263,-75.5143690,VALE+
81162,6.2769201,-75.5796903,VALE+
81123,4.5006633,-74.1075067,VALE+
81172,6.9924167,-73.0482500,REVAL
81173,3.2702780,-73.3752780,VALE+
81167,3.7399827,-73.8353888,REVAL
81174,10.3292768,-73.1798804,VALE+
80719,4.5677108,-72.9635643,REVAL
80733,1.6175254,-75.6117203,REVAL
80820,6.8138455,-73.2715796,REVAL
80793,2.9324027,-75.2988812,REVAL
80815,5.5519114,-73.3503866,REVAL
80766,8.3133386,-73.6097438,REVAL
80821,4.4443189,-75.2189290,REVAL
80795,8.2707951,-73.3667452,REVAL
80780,10.4072852,-75.5131565,REVAL
80771,4.6226423,-74.1290529,VALE+
80922,3.1753027,-76.4610604,VALE+
80789,5.0555235,-75.4888450,VALE+
80814,4.6113808,-76.0782703,VALE+
80907,4.8174179,-75.6965357,VALE+
80775,4.7024270,-74.1296893,VALE+
80778,3.4683046,-76.6296902,VALE+
80863,4.6746381,-75.7847671,VALE+
80768,4.5505916,-74.5357735,VALE+
80915,4.5954030,-74.2068209,VALE+
80903,4.7894094,-71.3451631,REVAL
80899,8.7268500,-75.8871550,REVAL
80874,5.7142236,-73.6024685,REVAL
80862,5.1772794,-72.5415381,REVAL
80925,8.1968299,-73.6122422,REVAL
80861,3.9872014,-73.7779296,REVAL
80867,7.1528881,-73.1350370,REVAL
80875,10.4302622,-75.4400531,REVAL
80889,4.4088233,-75.1585641,REVAL
80918,5.5209763,-73.3624363,REVAL
80878,3.7832479,-73.8480302,REVAL
80917,10.9181033,-74.7840663,REVAL
80974,10.4734417,-73.2448617,REVAL
80966,9.2873872,-75.4087231,REVAL
80947,7.8179184,-72.5154217,REVAL
80938,10.4579743,-74.8819924,REVAL
80967,9.3016852,-75.3969950,REVAL
80958,4.8142813,-75.6905978,VALE+
80944,3.3282877,-76.2425016,VALE+
80932,4.5649000,-74.1502312,VALE+
80963,1.6964543,-78.2438415,VALE+
80987,6.1838241,-75.6420426,VALE+
80929,4.2572398,-74.6334773,VALE+
80950,4.9378833,-75.7369367,VALE+
80971,4.9529900,-77.3657793,VALE+
80957,1.2014967,-77.2673267,VALE+
