Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
80025,3.2258479,-76.5131004,VALE+
79981,4.5996198,-74.1081498,VALE+
80142,1.6207017,-75.6089972,VALE+
80181,4.8083883,-75.7245451,VALE+
80117,4.5426293,-74.1118461,VALE+
80148,4.3366551,-74.3662038,VALE+
80123,3.4269895,-76.4811309,VALE+
80176,1.2328841,-77.2891182,VALE+
80136,7.9131739,-72.4646216,VALE+
80194,5.5653133,-73.3478377,VALE+
80124,3.4179224,-76.4993783,VALE+
80083,6.2840169,-75.6062124,VALE+
80059,2.5686764,-72.6473691,VALE+
80171,2.9448021,-75.2585746,VALE+
80116,4.6351583,-74.1646200,VALE+
80189,5.0606003,-74.2898056,VALE+
80133,1.2071527,-77.4634691,VALE+
80149,4.3304165,-74.3632749,VALE+
80187,4.9682428,-74.2884633,VALE+
80153,4.4492648,-75.2431129,VALE+
80144,7.0681449,-73.1069715,VALE+
80195,10.4604014,-73.2430304,VALE+
79937,10.3789631,-74.7060140,VALE+
80024,4.5271472,-73.9244463,VALE+
80150,2.1983000,-75.6304200,VALE+
80158,3.2573558,-76.5382298,VALE+
80182,4.8096361,-75.6940354,VALE+
80201,6.2916096,-75.5853734,VALE+
80119,4.6140405,-74.1754616,VALE+
80140,6.4605257,-75.5563016,VALE+
80197,7.8197848,-72.4575024,VALE+
80130,5.6267649,-73.8090308,VALE+
80163,5.0527965,-75.4954867,VALE+
80019,0.9584123,-77.7342290,VALE+
80191,2.9343967,-75.5896374,VALE+
80115,4.6364152,-74.1574184,VALE+
80200,6.2827108,-75.6175648,VALE+
80131,7.8007203,-76.6537805,VALE+
80145,4.7157826,-74.2106812,VALE+
80146,4.7422301,-74.2270609,VALE+
80143,7.0700224,-73.1010739,VALE+
80154,4.4477862,-75.1805469,VALE+
80139,10.9009305,-72.8906304,VALE+
