Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
12288,3.4369461,-76.4691367,VALE+
24468,7.8813474,-76.6310213,VALE+
42167,2.1136787,-74.7681243,REVAL
48356,5.5557707,-73.3503031,REVAL
53401,4.74765361,-74.101901666,VALE+
57657,6.2769110,-75.5796809,VALE+
60363,7.063884,-73.854949,REVAL
62700,7.8406100,-72.4728824,REVAL
65216,1.600775,-75.600046,REVAL
68723,6.1524913,-75.6147196 ,VALE+
71330,4.2636491,-73.4865294,REVAL
72587,2.6875694,-75.3241921,REVAL
73542,3.4162204,-76.5117868,VALE+
75698,5.8383754,-73.0356559,REVAL
78624,4.6817894,-74.0405456,VALE+
19025,7.91028209,-72.53768307,REVAL
33459,3.0050737,-76.4819379,VALE+
41429,5.0656325,-74.5864194,VALE+
47311,7.90843337,-72.49272849,REVAL
49949,8.948135,-74.106454,REVAL
57419,5.0326657,-74.0006089,VALE+
64541,4.6340383,-74.4598762,VALE+
68840,3.5430460,-76.2865117,VALE+
73954,4.8096346,-75.6940589,VALE+
75937,7.2449367,-76.4362643,VALE+
76965,8.759520,-75.890793,REVAL
78952,1.6093167,-75.6277989,REVAL
13634,2.4377363,-76.61625866,VALE+
35524,6.2396210,-75.5824433,VALE+
45607,4.812334,-75.708640,VALE+
50526,4.3330839,-75.8297317,VALE+
56850,2.954268,-75.283395,REVAL
60837,5.1512816,-76.6872364,VALE+
64155,4.127303,-73.616606,REVAL
66544,4.6007175,-74.0860392,VALE+
69074,2.4460074,-76.628851,VALE+
71519,10.925929,-74.772618,REVAL
72956,5.4526560,-74.6631923,VALE+
75387,5.524,-73.373,REVAL
76312,5.4089671,-73.713941,VALE+
77264,6.0767177,-75.3317913,VALE+
77357,1.5770149,-76.9665904,VALE+
78344,4.8549595,-74.0562097,VALE+
15909,4.8104021,-74.3541453,VALE+
25734,4.765857,-74.032095,VALE+
27329,10.9107753,-74.7816828,REVAL
38164,6.670959,-73.175127,REVAL
47280,1.776400,-76.176300,REVAL
51542,4.6690754,-74.0736898,VALE+
53119,1.6142177,-75.6126142,REVAL
66913,4.132557,-73.589310,REVAL
67093,10.96298,-74.84046,REVAL
68395,7.4702500,-73.2039950,REVAL
71876,5.8294133,-73.0343446,REVAL
76604,8.759576,-75.882544,REVAL
78550,8.2339892,-73.3528948,REVAL
79581,4.0901490,-76.2152207,VALE+
