Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
12600,6.3027699,-75.5824354,VALE+
24498,4.4535510,-75.7888785,VALE+
34097,11.0101300,-74.2515284,REVAL
42847,4.441792,-75.426844,REVAL
51236,10.4098103,-75.4730692,REVAL
57869,4.1508229,-74.7160017,REVAL
61110,7.9776859,-75.2024503,REVAL
61248,4.6695835,-74.0674133,VALE+
63803,7.83715,-72.50134,REVAL
66242,8.299850,-72.889908,REVAL
68819,5.020261,-73.999168,VALE+
70191,7.0816014,-73.0900027,REVAL
74078,10.3790394,-75.5001356,REVAL
75259,5.1987885,-74.3934606,VALE+
76783,4.6846646,-74.1468414,VALE+
79809,6.2575802,-75.5676926,VALE+
80887,4.4478036,-75.1784091,REVAL
10319,6.25465882,-75.6187975,VALE+
25116,4.6029191,-74.1786894,VALE+
36897,3.287101,-75.819305 ,REVAL
46178,4.9605647,-73.9375836,VALE+
55345,6.97702766,-73.5416144,REVAL
59055,6.54387,-73.12327,REVAL
64124,4.752060,-74.117296,VALE+
69033,2.1122007,-76.9872172,VALE+
70361,6.1644329,-75.5839998,VALE+
72726,4.5079717,-75.6475400,VALE+
75417,5.3386807,-72.4008452,REVAL
76221,4.5707970,-74.1452254,VALE+
76416,7.9121048,-72.5233726,REVAL
77323,7.9518125,-74.0728987,REVAL
21802,4.59568157,-74.08549865,VALE+
26798,6.2975839,-75.5541276,VALE+
36122,3.4859220,-76.5069098,VALE+
41857,2.113183,-74.770561,REVAL
50638,5.336780548,-72.38386535,REVAL
57395,6.31286,-73.94852,REVAL
62137,6.410916,-75.392050,VALE+
65511,8.744259,-75.8839218,REVAL
67060,9.299401,-75.384382,REVAL
69468,7.1044192,-73.1175806,REVAL
74796,4.4386422,-75.2089210,REVAL
77453,1.679729,-75.284591,REVAL
78582,5.4926654,-72.2299124,REVAL
79671,6.2483301,-75.5682791,VALE+
80616,3.5406306,-76.2758942,VALE+
10694,5.65369544,-75.87695997,VALE+
37839,4.140038888,-73.62559750,REVAL
47069,4.7331840,-74.0286941,VALE+
61417,5.0489605,-75.5020302,VALE+
64726,3.4359431,-76.6154267,VALE+
70954,0.6578242,-76.8604739,REVAL
73538,6.3381269,-75.5496936,VALE+
73711,6.1569614,-75.6055983,VALE+
75928,2.4572179,-76.5897138,VALE+
76060,3.4410383,-76.5029071,VALE+
77946,3.225298,-75.234285,REVAL
79065,7.9406799,-72.5149415,REVAL
17141,4.6273584,-74.1902124,VALE+
26247,10.38506348,-75.49137816,REVAL
38873,32.244008,-75.237298,REVAL
46477,4.445747,-75.243885,REVAL
56213,4.7502331,-74.0538813,VALE+
57873,3.8884412,-77.0750235,VALE+
61190,10.4536291,-73.2699492,REVAL
61336,7.98083966,-75.1951020,REVAL
66351,4.629114,-74.133521,VALE+
66393,6.460133,-72.501424,REVAL
68970,4.4375659,-75.1618094,REVAL
71188,5.708,-72.937,REVAL
75045,10.4224937,-75.5398983,REVAL
75787,2.385812,-75.546066,REVAL
76883,7.0809997,-73.1320499,REVAL
80041,4.8115862,-75.7040720,VALE+
80935,4.5692802,-74.1218774,VALE+
10028,11.00580,-74.79390,REVAL
27445,4.53408578,-75.68951134,VALE+
39251,3.4921645,-76.5148222,VALE+
