Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
11710,4.17721215,-74.5326331,REVAL
21160,5.45405076,-73.81390331,REVAL
29010,4.9639967,-73.9065883,VALE+
46898,4.6054094,-74.2024433,VALE+
58555,4.8095927,-75.6605963,VALE+
64532,10.4417341,-73.2710788,REVAL
68134,4.674343,-74.098291,VALE+
70679,3.8552677,-74.9373970,REVAL
78425,1.614415,-75.617032,REVAL
11014,3.4411933,-76.5391683,VALE+
41576,3.2610099,-76.5382355,VALE+
48555,4.1551428,-74.8762423,REVAL
59352,10.3701354,-75.4832036,REVAL
66608,4.6878528,-74.1555934,VALE+
75442,9.1509673,-75.6278505,REVAL
78243,7.125700,-73.131309,REVAL
36909,4.6688491,-74.0217397,VALE+
49877,9.6190472,-73.5955792,REVAL
62362,4.556938,-74.146207,VALE+
75107,3.4000267,-76.5260513,VALE+
43659,6.223268,-77.403084,VALE+
49343,7.1181588,-73.1267084,REVAL
55741,0.6841906,-76.6040818,REVAL
67775,3.091260,-75.671298,REVAL
72448,5.8621960,-75.8223693,VALE+
76134,4.338492200407973,-74.3657267152747,VALE+
78961,2.9366928,-75.2687920,REVAL
13548,4.66937604,-74.10545202,VALE+
27830,3.4781525,-76.5164557,VALE+
42642,10.958085,-74.803973,REVAL
51973,2.571793,-72.638290,REVAL
63177,4.60688988,-74.08907088,VALE+
67284,6.55187986,-73.129585250,REVAL
70653,7.9064418,-72.5490488,REVAL
76501,10.3988376,-75.4975924,REVAL
10071,3.5242686,-76.2848139,VALE+
38765,5.0812829,-73.3635060,REVAL
46430,6.5586065,-75.8258948,VALE+
59396,4.6353199,-74.1875640,VALE+
64304,4.4327336,-75.220758,REVAL
70502,3.5290633,-73.7191846,REVAL
77225,6.5669103,-75.5179864,VALE+
16239,4.44592,-75.189619,REVAL
46472,1.967803,-75.930244,REVAL
59057,4.432588,-75.220668,REVAL
72618,7.9317365,-72.6022109,REVAL
77825,1.029697,-76.617235,REVAL
39772,6.25210,-75.60319,VALE+
48415,4.7281291,-74.0530442,VALE+
53216,6.554099,-73.1349202,REVAL
65051,8.311135,-75.144149,REVAL
72282,4.1519904,-73.6357144,REVAL
75920,3.8617217,-76.3860009,VALE+
77996,10.9459022,-74.7925469,REVAL
11077,2.484261,-75.729164,REVAL
27638,7.93118971,-72.49441135,REVAL
33458,3.00742,-76.483317,VALE+
50588,4.14004777,-73.62513444,REVAL
60995,4.4453746,-75.1910597,REVAL
67115,8.872773,-75.616863,REVAL
70642,11.3749443,-72.2426224,REVAL
76271,4.6325578,-74.4643586,VALE+
38749,6.1707994,-75.58613,VALE+
46229,4.5635258,-74.2363396,VALE+
51897,4.131954,-73.615752,REVAL
63983,8.7340789,-75.8672619,REVAL
70366,6.2798333,-75.5923501,VALE+
76419,6.1521260,-75.3926412,VALE+
20881,5.33330651,-74.02347779,VALE+
39242,6.5540772,-73.133253,REVAL
55302,3.195908,-75.643827,REVAL
68809,4.301453,-74.450887,VALE+
76899,1.290048,-75.509563,REVAL
34852,7.133808888,-73.105282222,REVAL
47139,7.888730,-72.503209,REVAL
52416,4.3115052,-72.0774429,REVAL
62834,4.135252,-73.613023,REVAL
72172,4.4504951,-75.2004078,REVAL
75296,4.5686933,-74.0885883,VALE+
78022,4.5797941,-74.2021884,VALE+
10194,9.432431,-74.704308,REVAL
21315,4.999366,-74.34054,VALE+
31780,7.081318,-74.6994859,VALE+
49452,4.684989722,-74.093040000,VALE+
60090,4.139602,-73.632692,REVAL
66443,4.432551,-75.243579 ,REVAL
69622,3.4533247,-76.5312404,VALE+
74733,5.4497366,-74.6631307,VALE+
78447,3.4459279,-76.5118265,VALE+
35329,9.3018330,-75.3954110,REVAL
43033,5.051895,-75.48921,VALE+
50325,5.8342181,-73.0351251,REVAL
63042,4.7256968,-74.0891239,VALE+
67776,3.089231,-75.672479 ,REVAL
76352,7.5773177,-75.3968660,REVAL
78367,10.9244689,-74.7920203,REVAL
38057,10.39084,-75.489701,REVAL
52944,5.1811442375,-72.55381774,REVAL
68341,5.6688099,-75.7171661,VALE+
75696,4.7194544,-74.2281584,VALE+
26799,6.333812,-75.537467,VALE+
47163,4.7165018,-74.1235294,VALE+
50345,5.754,-72.980,REVAL
60851,7.8864616,-72.4965432,REVAL
69605,3.278874,-74.165064,REVAL
75100,4.1543904,-74.8871680,REVAL
77934,4.7954480,-75.7435046,VALE+
