Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
19075,1.222367,-77.280647,VALE+
43421,6.2519963,-75.5466282,VALE+
51627,5.327970027,-72.3991394041,REVAL
62416,3.9799555,-74.9923791,REVAL
68564,2.778486,-75.258350,REVAL
72278,5.672359,-76.643206,VALE+
76445,10.4120762,-75.5136059,REVAL
78374,7.977392,-75.203003,REVAL
22176,9.8991033,-74.8592617,REVAL
35771,5.1335348,-72.1966108,REVAL
49060,1.6639998,-77.0595131,VALE+
64590,1.5959645,-77.0138832,VALE+
78424,6.696481,-73.511044,REVAL
79528,4.7154467,-74.1080567,VALE+
28066,4.62480989,-74.19776674,VALE+
55074,5.55200346,-73.35030838,REVAL
66951,4.7348183,-74.08840555,VALE+
72846,3.1744706,-76.2606698,VALE+
76992,5.0177032,-73.9988107,VALE+
78090,8.757150,-75.900472,REVAL
33473,2.927414,-75.290599,REVAL
36084,4.580289,-74.443441,VALE+
48509,10.2527392,-75.3410025,REVAL
59729,3.5277327,-76.3036287,VALE+
73804,10.9318870,-74.8252771,REVAL
77695,1.907503,-75.160782,REVAL
28959,6.26861615,-75.43690438,VALE+
47166,4.5992022,-74.0942199,VALE+
57809,6.97672244,-73.548501,REVAL
64839,2.9566326,-75.2837721,REVAL
72021,10.95616,-74.80715,REVAL
75471,3.6228381,-75.0966793,REVAL
76622,4.082784,-73.665276,REVAL
80371,4.4415037,-75.1772190,REVAL
34305,3.7231096,-75.4857870,REVAL
43236,4.6946544,-74.1682357,VALE+
58581,4.7100767,-74.1022389,VALE+
76243,4.0818805,-76.1984207,VALE+
78470,1.6751859,-77.3308429,VALE+
79642,6.1426782,-75.1851716,VALE+
15820,5.0032879,-73.9385033,VALE+
40037,4.3568311,-76.3536461,VALE+
61794,6.50906991,-75.804656,VALE+
71624,8.238858,-73.353384,REVAL
76009,4.4489731,-75.1455727,REVAL
77924,6.093098,-75.631472,VALE+
79994,3.4227637,-76.5441479,VALE+
29502,6.37204364,-75.4466471,VALE+
33477,1.850278,-76.048369,REVAL
42364,6.4384147,-75.3322289,VALE+
51722,7.8915791,-72.5438415,REVAL
68828,3.562289,-73.713464,REVAL
75189,1.2015532,-77.2673580,VALE+
77829,8.0978962,-76.7204210,VALE+
39467,6.3402329,-75.7326591,VALE+
51454,6.2824,-75.5905599,VALE+
62298,5.57095887,-73.33508098,REVAL
67287,4.4087579,-75.1657606,REVAL
72234,6.0595393,-75.5037171,VALE+
75595,4.8144021,-75.6907539,VALE+
78399,4.147089,-73.616791,REVAL
14835,6.18517452,-75.59462734,VALE+
35431,4.7998738,-75.74346,VALE+
45591,6.1704002,-75.3348501,VALE+
58670,10.4875503,-74.7941539,REVAL
76319,5.0689015,-73.8765213,VALE+
78596,10.9626879,-74.7957162,REVAL
79666,4.0633986,-73.6727837,REVAL
25686,6.2248848,-75.5961775,VALE+
55041,3.6910193,-73.6952096,REVAL
63041,4.6988641,-74.1169018,VALE+
72835,10.3665600,-75.0909683,REVAL
76150,1.2028554,-77.2909557,VALE+
78117,10.45056623,-73.24078846,REVAL
30689,5.199135,-74.898184 ,REVAL
33475,2.927582,-75.287344,REVAL
43647,6.3027348,-75.5527751,VALE+
57327,4.751406,-74.085804,VALE+
71406,4.4379252,-75.1790099,REVAL
75770,5.0286675,-73.9964245,VALE+
21085,4.603352,-74.1951179,VALE+
47096,6.161053,-75.582202,VALE+
53818,4.2619464,-73.5649628,REVAL
63562,4.143526,-73.612191,REVAL
69764,3.4876486,-76.4901735,VALE+
74538,4.157058,-73.651319,REVAL
76650,8.8587146,-73.8161548,REVAL
79381,4.8366584,-75.6799344,VALE+
32958,5.51180067,-73.94163028,REVAL
40634,1.853207,-76.044827,REVAL
50267,9.292047,-75.408946,REVAL
69430,4.6023154,-74.1947115,VALE+
78548,2.9352576,-75.2690297,REVAL
79630,7.8916717,-72.5027084,REVAL
33635,1.219213,-77.283503,VALE+
60579,4.058064,-73.674157,REVAL
70529,6.47031627,-73.26225101,REVAL
74720,5.7939367,-75.7873133,VALE+
77124,4.5703717,-74.1238450,VALE+
79136,7.0108018,-71.7850013,REVAL
11093,4.459427,-74.634549,VALE+
33474,2.9299304,-75.2863144,REVAL
36355,5.8992561,-74.7335239,VALE+
50900,4.0319015,-74.970455,REVAL
62690,8.1775504,-76.0601123,REVAL
74001,4.6982940,-74.1197350,VALE+
77764,6.205247, -75.582413,VALE+
