Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
17115,2.9049603,-75.2756027,REVAL
46182,7.0615005,-73.0856793,REVAL
61374,7.9187288,-72.4946205,REVAL
63953,4.7159652,-74.1412489,VALE+
68002,4.5288366,-75.6416332,VALE+
69077,3.5341512,-76.2968023,VALE+
71826,4.9652550,-73.9146817,VALE+
74490,4.7417700,-74.1077567,VALE+
76627,6.9684799,-75.4222356,VALE+
76708,4.7451951,-74.1176878,VALE+
10214,7.245595,-76.43830,VALE+
29706,4.83213332,-75.67512996,VALE+
43014,10.9114638,-74.7853291,REVAL
53124,8.7566638,-75.8851015,REVAL
65054,4.1071026,-73.6361638,REVAL
67650,4.5111266,-76.2369000,VALE+
70347,4.5629398,-74.1321023,VALE+
77938,7.8194576,-72.4565351,REVAL
18391,6.9796018,-75.2974757,VALE+
47376,5.5422422,-73.3713595,REVAL
62913,7.1312837,-73.1335975,REVAL
69794,8.7504120,-75.8668622,REVAL
72563,10.9646088,-74.7803769,REVAL
77115,11.2218023,-74.1885763,REVAL
23398,4.3881904,-74.3248836,VALE+
50854,4.54809,-74.0981779,VALE+
59765,4.702530,-74.11498,VALE+
68320,4.672998,-74.084356,VALE+
72216,6.2567500,-75.5700767,VALE+
73651,4.5993738,-74.2222840,VALE+
76455,1.6094500,-75.5937469,REVAL
12149,4.0577586,-73.1757339,REVAL
51162,10.9495990,-74.7747978,REVAL
61368,5.030831,-74.003845,VALE+
64009,7.3706349,-72.6464879,REVAL
67993,1.6154465,-75.6084064,REVAL
70488,2.9596832,-75.3064906,REVAL
72867,2.5243731,-75.3163344,REVAL
74405,10.9115547,-74.7986276,REVAL
76697,6.2520088,-75.5667893,VALE+
77622,2.1828747,-73.7867284,REVAL
26383,7.930679,-72.504868,REVAL
29824,7.9097406,-72.4926310,REVAL
50607,10.4030454,-75.4835944,REVAL
53117,1.6141421,-75.6133714,REVAL
64914,4.6067178,-74.0906745,VALE+
68893,4.8174855,-75.6959489,VALE+
71605,4.1390717,-73.6141592,REVAL
31208,7.0805703,-73.0993383,REVAL
50266,6.54901992,-73.137416,REVAL
67297,4.7417284,-74.0904758,VALE+
69923,4.8051,-73.36190,REVAL
74215,4.1297413,-73.6311407,REVAL
77182,4.3151528,-72.0802190,REVAL
15833,6.2455570,-75.5640452,VALE+
28574,4.60241855,-74.19006247,VALE+
53438,4.711028500,-74.222727,VALE+
63233,3.474140,-76.501460,VALE+
69642,4.6390299,-74.1946511,VALE+
72258,1.6166876,-75.6081636,REVAL
73739,4.8637424,-74.0587083,VALE+
76449,4.8109917,-75.6667882,VALE+
20838,7.24359,-76.43696,VALE+
36046,6.179986,-75.654655,VALE+
51173,8.413772,-75.5848717,REVAL
61527,4.0813032,-76.1925961,VALE+
66380,10.965789794,-74.8192520138,REVAL
69324,1.2163556,-77.2914820,VALE+
70604,10.9620440,-74.8422070,REVAL
73104,10.9210716,-74.7733943,REVAL
74555,4.4394699,-75.2280566,REVAL
76698,6.2083194,-75.5871536,VALE+
77606,5.3114997,-73.8097506,VALE+
26468,2.9252442,-75.2790543,REVAL
29820,11.124289,-74.105535,REVAL
50625,2.523286,-75.3156229,REVAL
54130,10.3932248,-75.4725275,REVAL
66284,4.5273935,-73.9228615,VALE+
68890,5.0702346,-74.3777534,VALE+
74805,3.4580752,-76.5305076,VALE+
33607,8.75758166,-75.883161944,REVAL
55401,1.6353238,-75.6148344,REVAL
67353,8.7613768,-76.5285748,REVAL
70084,7.0812283,-73.1228399,REVAL
75315,10.4792330,-73.2817678,REVAL
77184,8.9493605,-75.4487642,REVAL
17599,5.06238072,-75.49876004,VALE+
48518,9.2306418,-75.8143863,REVAL
56412,3.9899706,-73.7505334,REVAL
64161,4.13171018008143,-73.6100201681256,REVAL
69643,4.5919540,-74.1728964,VALE+
73522,4.6967988,-74.0912186,VALE+
73805,10.9462464,-74.8072652,REVAL
76495,4.6886633,-74.1033227,VALE+
20929,4.8148438,-72.28374506,REVAL
36890,7.0784971,-74.7049316,REVAL
60369,4.4356427,-75.2368070,REVAL
62796,2.19910,-72.74540,REVAL
66618,4.533426,-74.117794,VALE+
69062,3.3912810,-76.5571801,VALE+
71834,4.5291815,-75.6414585,VALE+
74372,4.4595183,-74.6345258,VALE+
75797,6.2783433,-75.5489167,VALE+
76660,3.4080986,-76.4720264,VALE+
27850,4.6263583,-74.0900883,VALE+
43048,4.8173104,-73.6363222,VALE+
51538,1.8619431,-76.0488060,REVAL
63566,7.9157787,-72.5134935,REVAL
66310,10.7329388,-74.2169159,REVAL
68959,10.9557668 ,-74.8072047,REVAL
74814,3.6803279,-76.3112503,VALE+
19538,1.9292561,-76.2144835,REVAL
46356,4.8101759,-75.7951748,VALE+
59237,2.3439028,-76.4963630,VALE+
67421,5.727702,-72.921410,REVAL
71178,7.9773259,-75.2031889,REVAL
76254,7.1277576,-73.1295875,REVAL
17745,5.03314887,-73.99224178,VALE+
49687,4.0992260,-73.6461749,REVAL
57301,6.8315755,-73.7119079,REVAL
68187,4.599162,-74.072299,VALE+
72106,4.3171180,-72.0816158,REVAL
73603,5.0831446,-75.5255056,VALE+
75036,6.3433896,-75.5103494,VALE+
77472,9.2397257,-75.7258569,REVAL
