Codigo_Punto,Latitud,Longitud,Fuerza_Comercial
19691,9.39442541,-75.06439148,REVAL
18149,10.9809569,-74.81070,REVAL
28251,10.9489652,-74.8329181,REVAL
31701,4.5784976,-74.2190459,VALE+
37981,5.467414,-74.652693,VALE+
43515,5.0197833,-75.6230033,VALE+
48737,1.2110539,-77.2786036,VALE+
50884,7.9011959,-72.4692993,REVAL
53438,4.711028500,-74.222727,VALE+
57345,4.6053361,-74.0769449,VALE+
61469,3.4228032,-76.4905610,VALE+
63233,3.474140,-76.501460,VALE+
67133,7.9232117,-72.4883379,REVAL
68717,6.1770816,-75.5799946,VALE+
69858,10.520032,-75.0061182,REVAL
71095,5.5085272,-73.3666358,REVAL
72258,1.6166876,-75.6081636,REVAL
74383,4.4352378,-75.2301536,REVAL
74475,7.9122472,-72.5251243,REVAL
76897,4.6293500,-74.4617417,VALE+
13172,10.3877108,-75.48553478,REVAL
15833,6.2455570,-75.5640452,VALE+
17967,3.4601306,-76.5303958,VALE+
25442,10.4441334,-75.5179419,REVAL
28197,3.4118211,-76.5475306,VALE+
41550,7.7593334,-73.3899152,REVAL
46182,7.0615005,-73.0856793,REVAL
49477,7.91363111111,-72.4746419444,REVAL
50625,2.523286,-75.3156229,REVAL
51891,4.529300,-74.237922,VALE+
53139,1.11500,-77.16190,VALE+
60369,4.4356427,-75.2368070,REVAL
61527,4.0813032,-76.1925961,VALE+
64557,2.388506,-75.889306,REVAL
66310,10.7329388,-74.2169159,REVAL
67793,5.8097913,-73.0157098,REVAL
68856,4.6184666,-74.1861822,VALE+
70181,7.8873306,-72.4930996,REVAL
72565,10.9717953,-74.8142738,REVAL
73522,4.6967988,-74.0912186,VALE+
74798,4.4027582,-75.1522719,REVAL
74917,3.8847127,-73.7724998,REVAL
77182,4.3151528,-72.0802190,REVAL
21071,3.489698,-76.497792,VALE+
24919,4.6073247,-74.1720733,VALE+
27831,3.8978482,-76.2977109,VALE+
32079,5.2307045,-75.7872598,VALE+
37163,4.9095616,-73.9410034,VALE+
43048,4.8173104,-73.6363222,VALE+
48535,4.1273411,-73.6324157,REVAL
49357,3.6137860,-76.2715690,VALE+
51523,2.1136446,-74.7732056,REVAL
53967,8.7286447,-75.8800241,REVAL
55784,4.4478275,-75.166901,REVAL
63267,10.4596016666,-73.2547727,REVAL
65480,11.14318804,-74.10212592,REVAL
68002,4.5288366,-75.6416332,VALE+
69077,3.5341512,-76.2968023,VALE+
70643,11.1467534,-74.2141002,REVAL
71723,8.557062,-74.2675218 ,REVAL
73603,5.0831446,-75.5255056,VALE+
73805,10.9462464,-74.8072652,REVAL
75774,4.1284886,-73.6140613,REVAL
76698,6.2083194,-75.5871536,VALE+
76781,6.1406315,-75.6214979,VALE+
20929,4.8148438,-72.28374506,REVAL
27478,6.16944991,-75.58565586,VALE+
30589,6.96167644,-75.41586278,VALE+
37407,2.94189527,-75.283375,REVAL
40347,2.33346500,-77.234293,VALE+
45613,4.450058,-75.179549,REVAL
52464,7.8922569,-72.5303617,REVAL
55075,2.9349725,-75.2888116,REVAL
59237,2.3439028,-76.4963630,VALE+
61797,10.9392362,-74.7882892,REVAL
62913,7.1312837,-73.1335975,REVAL
66713,2.8930136,-75.2809104,REVAL
68187,4.599162,-74.072299,VALE+
69385,11.2335146,-74.1783599,REVAL
69583,4.5791718,-74.2154117,VALE+
71815,1.6042694,-75.5975103,REVAL
75315,10.4792330,-73.2817678,REVAL
76449,4.8109917,-75.6667882,VALE+
10416,5.9736586,-75.3602485,VALE+
12149,4.0577586,-73.1757339,REVAL
30698,4.74967816,-74.05385546,VALE+
34452,10.95529833,-72.7889150,REVAL
39498,2.7713388,-77.665154,VALE+
46356,4.8101759,-75.7951748,VALE+
50000,5.613242,-75.456878,VALE+
51173,8.413772,-75.5848717,REVAL
56412,3.9899706,-73.7505334,REVAL
59988,4.438926,-75.223429,REVAL
61962,8.8805529,-75.7945575,REVAL
65997,1.9597148,-72.6542635,REVAL
67353,8.7613768,-76.5285748,REVAL
69553,10.3802214,-75.4920581,REVAL
69985,8.7359885,-75.8766799,REVAL
72106,4.3171180,-72.0816158,REVAL
73058,11.2188287,-74.2110234,REVAL
74490,4.7417700,-74.1077567,VALE+
75579,11.0196717,-74.8142749,REVAL
76999,11.1789717,-72.5969233,REVAL
13336,10.5222574,-74.1864154,REVAL
17599,5.06238072,-75.49876004,VALE+
23918,10.9403946,-74.7779039,REVAL
26468,2.9252442,-75.2790543,REVAL
33607,8.75758166,-75.883161944,REVAL
44852,4.8634325,-74.0641504,VALE+
49475,7.9081849,-72.51679,REVAL
49687,4.0992260,-73.6461749,REVAL
51705,8.72779555,-75.874448055,REVAL
53012,10.99370890,-74.780297000,REVAL
55401,1.6353238,-75.6148344,REVAL
61368,5.030831,-74.003845,VALE+
63888,5.555279,-73.351027,REVAL
64752,5.720535,-72.933745,REVAL
67729,10.6334303,-74.9199090,REVAL
68893,4.8174855,-75.6959489,VALE+
69229,10.925003,-74.805098,REVAL
72562,10.9694231,-74.8193251,REVAL
72861,4.7146808,-74.2220135,VALE+
74805,3.4580752,-76.5305076,VALE+
74759,4.5782584,-74.2082108,VALE+
76254,7.1277576,-73.1295875,REVAL
15240,3.25453965,-76.53570176,VALE+
23398,4.3881904,-74.3248836,VALE+
27043,4.6157959,-74.0843920,VALE+
29824,7.9097406,-72.4926310,REVAL
36046,6.179986,-75.654655,VALE+
39684,3.8778973,-77.0637358,VALE+
46800,4.694434,-74.593508,VALE+
48518,9.2306418,-75.8143863,REVAL
50321,5.5390413611,-73.351054750,REVAL
52892,4.57458800,-74.241415000,VALE+
55683,4.6099785,-74.1755227,VALE+
59765,4.702530,-74.11498,VALE+
65054,4.1071026,-73.6361638,REVAL
